ID,Q,SA,LA,rouge1_f1_respuesta_con_rag_SA,rouge1_precision_respuesta_con_rag_SA,rouge1_recall_respuesta_con_rag_SA,rouge2_f1_respuesta_con_rag_SA,rouge2_precision_respuesta_con_rag_SA,rouge2_recall_respuesta_con_rag_SA,rougeL_f1_respuesta_con_rag_SA,rougeL_precision_respuesta_con_rag_SA,rougeL_recall_respuesta_con_rag_SA,bleu_respuesta_con_rag_SA,rouge1_f1_respuesta_con_rag_LA,rouge1_precision_respuesta_con_rag_LA,rouge1_recall_respuesta_con_rag_LA,rouge2_f1_respuesta_con_rag_LA,rouge2_precision_respuesta_con_rag_LA,rouge2_recall_respuesta_con_rag_LA,rougeL_f1_respuesta_con_rag_LA,rougeL_precision_respuesta_con_rag_LA,rougeL_recall_respuesta_con_rag_LA,bleu_respuesta_con_rag_LA,rouge1_f1_respuesta_sin_rag_SA,rouge1_precision_respuesta_sin_rag_SA,rouge1_recall_respuesta_sin_rag_SA,rouge2_f1_respuesta_sin_rag_SA,rouge2_precision_respuesta_sin_rag_SA,rouge2_recall_respuesta_sin_rag_SA,rougeL_f1_respuesta_sin_rag_SA,rougeL_precision_respuesta_sin_rag_SA,rougeL_recall_respuesta_sin_rag_SA,bleu_respuesta_sin_rag_SA,rouge1_f1_respuesta_sin_rag_LA,rouge1_precision_respuesta_sin_rag_LA,rouge1_recall_respuesta_sin_rag_LA,rouge2_f1_respuesta_sin_rag_LA,rouge2_precision_respuesta_sin_rag_LA,rouge2_recall_respuesta_sin_rag_LA,rougeL_f1_respuesta_sin_rag_LA,rougeL_precision_respuesta_sin_rag_LA,rougeL_recall_respuesta_sin_rag_LA,bleu_respuesta_sin_rag_LA
Q_037,Who evaluates the Bachelor’s Thesis?,The tribunal.,A tribunal is responsible for evaluating both the report and the defense.,0.14285714285714285,0.08333333333333333,0.5,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.09523809523809525,0.05263157894736842,0.5,0.0,0.0,0.0,0.09523809523809525,0.05263157894736842,0.5,0.0,0.2580645161290323,0.21052631578947367,0.3333333333333333,0.0,0.0,0.0,0.1935483870967742,0.15789473684210525,0.25,0.0
Q_038,How long does the student's defense of the thesis last?,15 minuts.,The defense lasts 15 minuts.,0.15384615384615385,0.08333333333333333,1.0,0.08333333333333333,0.043478260869565216,1.0,0.15384615384615385,0.08333333333333333,1.0,0.0,0.27586206896551724,0.16666666666666666,0.8,0.14814814814814817,0.08695652173913043,0.5,0.20689655172413793,0.125,0.6,0.0,0.039999999999999994,0.020833333333333332,0.5,0.0,0.0,0.0,0.039999999999999994,0.020833333333333332,0.5,0.0,0.11320754716981132,0.0625,0.6,0.0,0.0,0.0,0.11320754716981132,0.0625,0.6,0.0
Q_039,How many members compose the Bachelor’s Thesis tribunal?,4 members.,"The tribunal consists of at least four members: a president, a secretary, a member, and a substitute.",0.09090909090909091,0.05,0.5,0.0,0.0,0.0,0.09090909090909091,0.05,0.5,0.0,0.37837837837837834,0.35,0.4117647058823529,0.17142857142857143,0.15789473684210525,0.1875,0.37837837837837834,0.35,0.4117647058823529,0.0,0.05555555555555555,0.029411764705882353,0.5,0.0,0.0,0.0,0.05555555555555555,0.029411764705882353,0.5,0.0,0.23529411764705885,0.17647058823529413,0.35294117647058826,0.04081632653061225,0.030303030303030304,0.0625,0.19607843137254904,0.14705882352941177,0.29411764705882354,0.0
Q_040,How many keywords must the Bachelor’s Thesis include in the abstract?,Between 5 and 10 keywords.,The abstract must include between 5 and 10 keywords.,0.3157894736842105,0.21428571428571427,0.6,0.0,0.0,0.0,0.3157894736842105,0.21428571428571427,0.6,0.0,0.6086956521739131,0.5,0.7777777777777778,0.2857142857142857,0.23076923076923078,0.375,0.5217391304347826,0.42857142857142855,0.6666666666666666,0.0,0.14035087719298248,0.07692307692307693,0.8,0.0,0.0,0.0,0.10526315789473685,0.057692307692307696,0.6,0.0,0.2622950819672132,0.15384615384615385,0.8888888888888888,0.06779661016949153,0.0392156862745098,0.25,0.19672131147540986,0.11538461538461539,0.6666666666666666,0.0
Q_041,How long should the abstract of the final thesis be?,Between 200 and 500 words.,The abstract should be between 200 and 500 words.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.2857142857142857,0.4444444444444444,0.1904761904761905,0.15384615384615385,0.25,0.34782608695652173,0.2857142857142857,0.4444444444444444,0.0,0.0625,0.037037037037037035,0.2,0.0,0.0,0.0,0.0625,0.037037037037037035,0.2,0.0,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.0
Q_042,Where is the Bachelor’s Thesis submitted?,Through the dropbox of the Virtual Campus.,They will submit the thesis through the dropbox that will be set up in the TFG area of the Virtual Campus.,0.2745098039215686,0.1590909090909091,1.0,0.20408163265306123,0.11627906976744186,0.8333333333333334,0.2745098039215686,0.1590909090909091,1.0,0.0835026435116089,0.523076923076923,0.38636363636363635,0.8095238095238095,0.31746031746031744,0.23255813953488372,0.5,0.43076923076923074,0.3181818181818182,0.6666666666666666,0.18671758719288928,0.20689655172413793,0.13636363636363635,0.42857142857142855,0.0,0.0,0.0,0.13793103448275862,0.09090909090909091,0.2857142857142857,0.0,0.3255813953488372,0.3181818181818182,0.3333333333333333,0.0,0.0,0.0,0.23255813953488372,0.22727272727272727,0.23809523809523808,0.0
Q_043,How many credits must undergraduate students have completed to participate in mobility programs?,60 credits.,They must have completed at least 60 ECTS credits to participate in mobility programs.,0.23529411764705882,0.13333333333333333,1.0,0.13333333333333333,0.07142857142857142,1.0,0.23529411764705882,0.13333333333333333,1.0,0.0,0.689655172413793,0.6666666666666666,0.7142857142857143,0.3703703703703704,0.35714285714285715,0.38461538461538464,0.6206896551724138,0.6,0.6428571428571429,0.3669531650821538,0.08,0.043478260869565216,0.5,0.0,0.0,0.0,0.08,0.043478260869565216,0.5,0.0,0.4324324324324324,0.34782608695652173,0.5714285714285714,0.2285714285714286,0.18181818181818182,0.3076923076923077,0.4324324324324324,0.34782608695652173,0.5714285714285714,0.0
Q_044,How many credits do I have to enroll in at a minimum if I go there for a semester of exchange?,Between 23 and 30 ECTS credits.,They must take between 23 and 30 ECTS credits for a semester exchange.,0.07692307692307691,0.05,0.16666666666666666,0.0,0.0,0.0,0.07692307692307691,0.05,0.16666666666666666,0.0,0.18181818181818185,0.15,0.23076923076923078,0.0,0.0,0.0,0.12121212121212123,0.1,0.15384615384615385,0.0,0.06060606060606061,0.037037037037037035,0.16666666666666666,0.0,0.0,0.0,0.06060606060606061,0.037037037037037035,0.16666666666666666,0.0,0.2,0.14814814814814814,0.3076923076923077,0.05263157894736842,0.038461538461538464,0.08333333333333333,0.15,0.1111111111111111,0.23076923076923078,0.0
Q_045,How many ECTS credits are required for a full-year undergraduate mobility stay?,Between 46 and 60 ECTS credits.,Between 46 and 60 ECTS credits are required for a full-year mobility stay.,0.4615384615384615,0.3,1.0,0.4166666666666667,0.2631578947368421,1.0,0.4615384615384615,0.3,1.0,0.22374677077485583,0.7647058823529412,0.65,0.9285714285714286,0.5625,0.47368421052631576,0.6923076923076923,0.3529411764705882,0.3,0.42857142857142855,0.2924007455652194,0.2162162162162162,0.12903225806451613,0.6666666666666666,0.05714285714285715,0.03333333333333333,0.2,0.16216216216216214,0.0967741935483871,0.5,0.0,0.48888888888888893,0.3548387096774194,0.7857142857142857,0.27906976744186046,0.2,0.46153846153846156,0.4,0.2903225806451613,0.6428571428571429,0.10625281384457023
Q_046,What is the minimum number of credits required if a student has fewer than 60 credits remaining in their degree?,15 credits.,The minimum is 15 credits per semester.,0.12903225806451613,0.06896551724137931,1.0,0.0689655172413793,0.03571428571428571,1.0,0.12903225806451613,0.06896551724137931,1.0,0.0,0.33333333333333326,0.20689655172413793,0.8571428571428571,0.23529411764705882,0.14285714285714285,0.6666666666666666,0.33333333333333326,0.20689655172413793,0.8571428571428571,0.11751163762525296,0.06896551724137931,0.037037037037037035,0.5,0.0,0.0,0.0,0.06896551724137931,0.037037037037037035,0.5,0.0,0.17647058823529413,0.1111111111111111,0.42857142857142855,0.0625,0.038461538461538464,0.16666666666666666,0.11764705882352941,0.07407407407407407,0.2857142857142857,0.0
Q_047,What identification document is required to participate in exchange programs?,NIE or DNI,NIE or DNI is required to participate in exchange programs.,0.2857142857142857,0.16666666666666666,1.0,0.10526315789473684,0.058823529411764705,0.5,0.2857142857142857,0.16666666666666666,1.0,0.0,0.5714285714285714,0.4444444444444444,0.8,0.3846153846153846,0.29411764705882354,0.5555555555555556,0.35714285714285715,0.2777777777777778,0.5,0.1531682455208201,0.07692307692307691,0.043478260869565216,0.3333333333333333,0.0,0.0,0.0,0.07692307692307691,0.043478260869565216,0.3333333333333333,0.0,0.36363636363636365,0.2608695652173913,0.6,0.2580645161290322,0.18181818181818182,0.4444444444444444,0.30303030303030304,0.21739130434782608,0.5,0.1090009697802911
Q_048,What is the total duration a student can be on exchange for each cycle of study?,12 months.,The total duration of the mobility per student may not exceed 12 months per cycle of studies,0.12903225806451613,0.06896551724137931,1.0,0.0689655172413793,0.03571428571428571,1.0,0.12903225806451613,0.06896551724137931,1.0,0.0,0.391304347826087,0.3103448275862069,0.5294117647058824,0.22727272727272727,0.17857142857142858,0.3125,0.3043478260869565,0.2413793103448276,0.4117647058823529,0.15815783405728007,0.05128205128205129,0.02702702702702703,0.5,0.0,0.0,0.0,0.05128205128205129,0.02702702702702703,0.5,0.0,0.33333333333333337,0.24324324324324326,0.5294117647058824,0.15384615384615383,0.1111111111111111,0.25,0.2592592592592593,0.1891891891891892,0.4117647058823529,0.0
Q_049,How is the selection made if there is a tie between two or more students?,They choose the student with the most credits earned.,"If there is a tie between two students, they will choose the student with the most credits earned.",0.12,0.06593406593406594,0.6666666666666666,0.0,0.0,0.0,0.06,0.03296703296703297,0.3333333333333333,0.0,0.2385321100917431,0.14285714285714285,0.7222222222222222,0.11214953271028037,0.06666666666666667,0.35294117647058826,0.20183486238532108,0.12087912087912088,0.6111111111111112,0.07015468219881348,0.15000000000000002,0.0967741935483871,0.3333333333333333,0.0,0.0,0.0,0.09999999999999999,0.06451612903225806,0.2222222222222222,0.0,0.40816326530612246,0.3225806451612903,0.5555555555555556,0.25531914893617025,0.2,0.35294117647058826,0.40816326530612246,0.3225806451612903,0.5555555555555556,0.18398732411042557
Q_050,Within how many days must assessment activity grades be published?,14 calendar days.,Grades must be published no later than 14 calendar days after the assessment or submission.,0.23076923076923078,0.13043478260869565,1.0,0.16666666666666669,0.09090909090909091,1.0,0.23076923076923078,0.13043478260869565,1.0,0.0,0.6842105263157895,0.5652173913043478,0.8666666666666667,0.5000000000000001,0.4090909090909091,0.6428571428571429,0.6315789473684211,0.5217391304347826,0.8,0.3259889346257788,0.08,0.045454545454545456,0.3333333333333333,0.0,0.0,0.0,0.08,0.045454545454545456,0.3333333333333333,0.0,0.43243243243243246,0.36363636363636365,0.5333333333333333,0.17142857142857143,0.14285714285714285,0.21428571428571427,0.3783783783783784,0.3181818181818182,0.4666666666666667,0.0
Q_051,When must the final course grade be published?,14 calendar days.,"The final grade must be published within 14 calendar days after the end of continuous assessment, single assessment, or re-evaluation.",0.125,0.06666666666666667,1.0,0.08695652173913045,0.045454545454545456,1.0,0.125,0.06666666666666667,1.0,0.0,0.5757575757575758,0.4222222222222222,0.9047619047619048,0.25000000000000006,0.18181818181818182,0.4,0.5151515151515151,0.37777777777777777,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829787234042554,0.34615384615384615,0.42857142857142855,0.1333333333333333,0.12,0.15,0.3829787234042554,0.34615384615384615,0.42857142857142855,0.0
Q_052,How many days before re-evaluation must grades be published?,5 calendar days.,Grades must be published at least 5 calendar days before re-evaluation.,0.14814814814814814,0.08333333333333333,0.6666666666666666,0.08,0.043478260869565216,0.5,0.14814814814814814,0.08333333333333333,0.6666666666666666,0.0,0.2777777777777778,0.20833333333333334,0.4166666666666667,0.1176470588235294,0.08695652173913043,0.18181818181818182,0.2777777777777778,0.20833333333333334,0.4166666666666667,0.0,0.1,0.058823529411764705,0.3333333333333333,0.0,0.0,0.0,0.1,0.058823529411764705,0.3333333333333333,0.0,0.27586206896551724,0.23529411764705882,0.3333333333333333,0.07407407407407407,0.0625,0.09090909090909091,0.27586206896551724,0.23529411764705882,0.3333333333333333,0.0
Q_053,What happens if I can't attend an assessment exam due to justified reasons?,The course coordinator must take the necessary measures to ensure it can take place within the same academic period. ,"If a student can't attend an assessment due to a justified reason, the course coordinator must take the necessary measures to ensure it can take place within the same academic period. ",0.4444444444444445,0.34285714285714286,0.631578947368421,0.3461538461538462,0.2647058823529412,0.5,0.4444444444444445,0.34285714285714286,0.631578947368421,0.20515706591416596,0.6567164179104478,0.6285714285714286,0.6875,0.4923076923076923,0.47058823529411764,0.5161290322580645,0.6567164179104478,0.6285714285714286,0.6875,0.34354764095377227,0.043478260869565216,0.037037037037037035,0.05263157894736842,0.0,0.0,0.0,0.043478260869565216,0.037037037037037035,0.05263157894736842,0.0,0.2711864406779661,0.2962962962962963,0.25,0.14035087719298245,0.15384615384615385,0.12903225806451613,0.2711864406779661,0.2962962962962963,0.25,0.0
Q_054,What minimum grade is required to obtain honor distinction in a course?,9 or higher.,With a grade of 9.0 or higher may be awarded an honors grade.,0.2727272727272727,0.15789473684210525,1.0,0.09999999999999999,0.05555555555555555,0.5,0.2727272727272727,0.15789473684210525,1.0,0.0,0.5454545454545454,0.47368421052631576,0.6428571428571429,0.45161290322580644,0.3888888888888889,0.5384615384615384,0.4242424242424242,0.3684210526315789,0.5,0.2732231510487644,0.10526315789473684,0.05714285714285714,0.6666666666666666,0.05555555555555555,0.029411764705882353,0.5,0.10526315789473684,0.05714285714285714,0.6666666666666666,0.0,0.24489795918367346,0.17142857142857143,0.42857142857142855,0.0851063829787234,0.058823529411764705,0.15384615384615385,0.12244897959183673,0.08571428571428572,0.21428571428571427,0.0
Q_055,What is the maximum percentage of honors allowed in a course?,5%.,Honors may not exceed 5% of enrolled students.,0.11764705882352941,0.0625,1.0,0.0,0.0,0.0,0.11764705882352941,0.0625,1.0,0.0,0.25,0.1875,0.375,0.0,0.0,0.0,0.16666666666666666,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0379746835443038,0.375,0.0,0.0,0.0,0.045977011494252866,0.02531645569620253,0.25,0.0
Q_056,What does it mean to belong to Group A in a course listed in my academic transcript?,Indicates that the student ranks among the top 10% of students who passed the course over the last two academic years.,Being in Group A indicates that the student ranks among the top 10% of students who passed the course over the last two academic years.,0.13636363636363635,0.13043478260869565,0.14285714285714285,0.0,0.0,0.0,0.0909090909090909,0.08695652173913043,0.09523809523809523,0.0,0.24999999999999994,0.2608695652173913,0.24,0.043478260869565216,0.045454545454545456,0.041666666666666664,0.16666666666666666,0.17391304347826086,0.16,0.0,0.1923076923076923,0.16129032258064516,0.23809523809523808,0.04,0.03333333333333333,0.05,0.15384615384615383,0.12903225806451613,0.19047619047619047,0.0,0.2857142857142857,0.25806451612903225,0.32,0.07407407407407407,0.06666666666666667,0.08333333333333333,0.21428571428571427,0.1935483870967742,0.24,0.0
Q_057,Can a passed course be re-evaluated?,No.,A passed course can not be re-evaluated unless the student formally waives the passing grade.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046511627906976,0.48148148148148145,0.8125,0.3902439024390244,0.3076923076923077,0.5333333333333333,0.6046511627906976,0.48148148148148145,0.8125,0.14343563014448535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.2571428571428571,0.5625,0.20408163265306123,0.14705882352941177,0.3333333333333333,0.3137254901960784,0.22857142857142856,0.5,0.0
Q_058,Where must the grade waiver be submitted?,It must be submitted in writing to the instructor during the grade review period.,The grade waiver must be submitted in writing to the instructor during the grade review period.,0.8387096774193549,0.7647058823529411,0.9285714285714286,0.7586206896551724,0.6875,0.8461538461538461,0.8387096774193549,0.7647058823529411,0.9285714285714286,0.6540585844910979,0.9696969696969697,0.9411764705882353,1.0,0.9032258064516129,0.875,0.9333333333333333,0.9696969696969697,0.9411764705882353,1.0,0.8394327083733336,0.34285714285714286,0.2857142857142857,0.42857142857142855,0.18181818181818185,0.15,0.23076923076923078,0.2857142857142857,0.23809523809523808,0.35714285714285715,0.0,0.4324324324324324,0.38095238095238093,0.5,0.2285714285714286,0.2,0.26666666666666666,0.4324324324324324,0.38095238095238093,0.5,0.0
Q_059,What happens if a student commits an irregularity during an assessment?,The grade of this assessment will be 0.,The grade of the assessment will be 0 if the student commit an irregularity.,0.26086956521739135,0.2,0.375,0.0,0.0,0.0,0.1739130434782609,0.13333333333333333,0.25,0.0,0.5517241379310344,0.5333333333333333,0.5714285714285714,0.07407407407407408,0.07142857142857142,0.07692307692307693,0.2758620689655172,0.26666666666666666,0.2857142857142857,0.0,0.16666666666666669,0.09615384615384616,0.625,0.0,0.0,0.0,0.09999999999999999,0.057692307692307696,0.375,0.0,0.3333333333333333,0.21153846153846154,0.7857142857142857,0.125,0.0784313725490196,0.3076923076923077,0.15151515151515152,0.09615384615384616,0.35714285714285715,0.0
Q_060,What is credit recognition in university studies?,Credit recognition is the acceptance of credits obtained in previous official studies that count toward another official degree program.,Credit recognition is the acceptance of credits obtained in previous official studies that count toward another official degree program.,0.5,0.3939393939393939,0.6842105263157895,0.12000000000000002,0.09375,0.16666666666666666,0.3076923076923077,0.24242424242424243,0.42105263157894735,0.0,0.5,0.3939393939393939,0.6842105263157895,0.12000000000000002,0.09375,0.16666666666666666,0.3076923076923077,0.24242424242424243,0.42105263157894735,0.0,0.46808510638297873,0.39285714285714285,0.5789473684210527,0.04444444444444444,0.037037037037037035,0.05555555555555555,0.2978723404255319,0.25,0.3684210526315789,0.0,0.46808510638297873,0.39285714285714285,0.5789473684210527,0.04444444444444444,0.037037037037037035,0.05555555555555555,0.2978723404255319,0.25,0.3684210526315789,0.0
Q_061,Can a student have the credits for the Final Degree Project (TFG) recognized from previous studies?,Under no circumstances.,Under no circumstances can the credits corresponding to the Final Degree Project be recognized.,0.06666666666666667,0.037037037037037035,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0.037037037037037035,0.3333333333333333,0.0,0.5365853658536585,0.4074074074074074,0.7857142857142857,0.4102564102564103,0.3076923076923077,0.6153846153846154,0.5365853658536585,0.4074074074074074,0.7857142857142857,0.23517613599813986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581395,0.27586206896551724,0.5714285714285714,0.14634146341463414,0.10714285714285714,0.23076923076923078,0.32558139534883723,0.2413793103448276,0.5,0.0
Q_062,What percentage of the credit fee is applied for recognized credits in 2025–2026?,0.2,The price of a recognized credit is 20% of the ordinary credit fee.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.42857142857142855,0.6923076923076923,0.3125,0.25,0.4166666666666667,0.5294117647058824,0.42857142857142855,0.6923076923076923,0.1452138367781545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615383,0.08974358974358974,0.5384615384615384,0.02247191011235955,0.012987012987012988,0.08333333333333333,0.10989010989010987,0.0641025641025641,0.38461538461538464,0.0
Q_063,What fee is required to process a credit recognition request?,"54,54 euro.","The fee for academic record studies for validation, adaptation, transfer and recognition is 54,54 euro.",0.10810810810810811,0.058823529411764705,0.6666666666666666,0.05714285714285715,0.030303030303030304,0.5,0.10810810810810811,0.058823529411764705,0.6666666666666666,0.0,0.28,0.20588235294117646,0.4375,0.12500000000000003,0.09090909090909091,0.2,0.24,0.17647058823529413,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163265306122449,0.12121212121212122,0.25,0.0425531914893617,0.03125,0.06666666666666667,0.163265306122449,0.12121212121212122,0.25,0.0
Q_064,How many hours of professional experience must be demonstrated in the last five years to be eligible for the recognition of 6 optional internship credits?,1500 hours.,The student must provide documentary evidence of having worked a minimum of 1500 hours during the last five years for the intership credit recognition.,0.039215686274509796,0.02040816326530612,0.5,0.0,0.0,0.0,0.039215686274509796,0.02040816326530612,0.5,0.0,0.4109589041095891,0.30612244897959184,0.625,0.14084507042253522,0.10416666666666667,0.21739130434782608,0.3287671232876712,0.24489795918367346,0.5,0.0,0.07142857142857144,0.038461538461538464,0.5,0.0,0.0,0.0,0.07142857142857144,0.038461538461538464,0.5,0.0,0.48000000000000004,0.46153846153846156,0.5,0.16666666666666666,0.16,0.17391304347826086,0.27999999999999997,0.2692307692307692,0.2916666666666667,0.11822491766244644
Q_065,What is the maximum number of optional credits that can be obtained through participation in cultural or representative activities?,6 credits.,	The University of Barcelona recognizes 6 credits computable as optional for participation in institutional university activities.,0.125,0.07142857142857142,0.5,0.0,0.0,0.0,0.125,0.07142857142857142,0.5,0.0,0.26666666666666666,0.2857142857142857,0.25,0.07142857142857144,0.07692307692307693,0.06666666666666667,0.19999999999999998,0.21428571428571427,0.1875,0.0,0.07017543859649122,0.03636363636363636,1.0,0.03636363636363636,0.018518518518518517,1.0,0.07017543859649122,0.03636363636363636,1.0,0.0,0.2535211267605634,0.16363636363636364,0.5625,0.057971014492753624,0.037037037037037035,0.13333333333333333,0.1971830985915493,0.12727272727272726,0.4375,0.0
Q_066,In which two specific enrollment periods of the academic year can a student register for credits that have been officially recognized?,September and February.,Credits registrations can be completed during the September enrollment period or during the February enrollment modification/extension period.,0.03125,0.01639344262295082,0.3333333333333333,0.0,0.0,0.0,0.03125,0.01639344262295082,0.3333333333333333,0.0,0.25316455696202533,0.16393442622950818,0.5555555555555556,0.05194805194805195,0.03333333333333333,0.11764705882352941,0.20253164556962025,0.13114754098360656,0.4444444444444444,0.0,0.08,0.045454545454545456,0.3333333333333333,0.0,0.0,0.0,0.08,0.045454545454545456,0.3333333333333333,0.0,0.35000000000000003,0.3181818181818182,0.3888888888888889,0.10526315789473684,0.09523809523809523,0.11764705882352941,0.3,0.2727272727272727,0.3333333333333333,0.0
Q_067,How many credits must a student enroll in during the first year if they study full-time?,60 credits.,A first-year student must enroll 60 credits for a full-time study.,0.14285714285714288,0.07692307692307693,1.0,0.07692307692307693,0.04,1.0,0.14285714285714288,0.07692307692307693,1.0,0.0,0.6153846153846155,0.46153846153846156,0.9230769230769231,0.21621621621621623,0.16,0.3333333333333333,0.30769230769230776,0.23076923076923078,0.46153846153846156,0.0,0.125,0.07142857142857142,0.5,0.0,0.0,0.0,0.125,0.07142857142857142,0.5,0.0,0.6666666666666666,0.6428571428571429,0.6923076923076923,0.16,0.15384615384615385,0.16666666666666666,0.29629629629629634,0.2857142857142857,0.3076923076923077,0.0
Q_068,How many credits must a student enroll in during the first year if they study part-time?,30 credits.,A first-year student must enroll 30 credits for a part-time study.,0.12903225806451613,0.06896551724137931,1.0,0.0689655172413793,0.03571428571428571,1.0,0.12903225806451613,0.06896551724137931,1.0,0.0,0.5714285714285715,0.41379310344827586,0.9230769230769231,0.2,0.14285714285714285,0.3333333333333333,0.380952380952381,0.27586206896551724,0.6153846153846154,0.0,0.13333333333333336,0.07692307692307693,0.5,0.0,0.0,0.0,0.13333333333333336,0.07692307692307693,0.5,0.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0
Q_069,How many credits must a full-time first-year student pass to remain in the degree program?,18 credits.,They must pass at least 18 credits to remain in the degree program in a fulll-time study.,0.14814814814814814,0.08,1.0,0.07999999999999999,0.041666666666666664,1.0,0.14814814814814814,0.08,1.0,0.0,0.6511627906976745,0.56,0.7777777777777778,0.5365853658536585,0.4583333333333333,0.6470588235294118,0.5581395348837209,0.48,0.6666666666666666,0.47396838435140404,0.09999999999999999,0.05555555555555555,0.5,0.0,0.0,0.0,0.09999999999999999,0.05555555555555555,0.5,0.0,0.5,0.5,0.5,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.17250481017531516
Q_070,How many credits must a part-time first-year student pass to remain in the degree program?,6 credits.,They must pass at least 6 credits to remain in the debree in a part-time study.,0.07407407407407407,0.04,0.5,0.0,0.0,0.0,0.07407407407407407,0.04,0.5,0.0,0.5714285714285713,0.48,0.7058823529411765,0.4,0.3333333333333333,0.5,0.42857142857142855,0.36,0.5294117647058824,0.21331098311931576,0.08695652173913042,0.047619047619047616,0.5,0.0,0.0,0.0,0.08695652173913042,0.047619047619047616,0.5,0.0,0.36842105263157887,0.3333333333333333,0.4117647058823529,0.16666666666666663,0.15,0.1875,0.21052631578947367,0.19047619047619047,0.23529411764705882,0.0
Q_071,What is the minimum number of credits a student can enroll in after the first year?,18 credits.,"The minimum is 18 credits, unless fewer are needed to complete the degree.",0.125,0.07142857142857142,0.5,0.0,0.0,0.0,0.125,0.07142857142857142,0.5,0.0,0.29629629629629634,0.2857142857142857,0.3076923076923077,0.0,0.0,0.0,0.22222222222222224,0.21428571428571427,0.23076923076923078,0.0,0.03773584905660377,0.0196078431372549,0.5,0.0,0.0,0.0,0.03773584905660377,0.0196078431372549,0.5,0.0,0.1875,0.11764705882352941,0.46153846153846156,0.03225806451612903,0.02,0.08333333333333333,0.15625000000000003,0.09803921568627451,0.38461538461538464,0.0
Q_072,What is the maximum number of credits a student can normally enroll in per academic year?,60 credits.,The maximum is 60 credits.,0.125,0.07142857142857142,0.5,0.0,0.0,0.0,0.125,0.07142857142857142,0.5,0.0,0.21052631578947364,0.14285714285714285,0.4,0.0,0.0,0.0,0.21052631578947364,0.14285714285714285,0.4,0.0,0.058823529411764705,0.03125,0.5,0.0,0.0,0.0,0.058823529411764705,0.03125,0.5,0.0,0.16216216216216214,0.09375,0.6,0.05714285714285715,0.03225806451612903,0.25,0.16216216216216214,0.09375,0.6,0.0
Q_073,Under what condition can a student enroll in more than 60 credits?,The Head of Studies may authorize enrollment up to 78 credits in exceptional and justified cases.,The Head of Studies may authorize enrollment up to 78 credits in exceptional and justified cases.,0.47826086956521735,0.36666666666666664,0.6875,0.22727272727272724,0.1724137931034483,0.3333333333333333,0.26086956521739135,0.2,0.375,0.0,0.47826086956521735,0.36666666666666664,0.6875,0.22727272727272724,0.1724137931034483,0.3333333333333333,0.26086956521739135,0.2,0.375,0.0,0.14814814814814814,0.10526315789473684,0.25,0.0,0.0,0.0,0.07407407407407407,0.05263157894736842,0.125,0.0,0.14814814814814814,0.10526315789473684,0.25,0.0,0.0,0.0,0.07407407407407407,0.05263157894736842,0.125,0.0
Q_074,How many credits define part-time enrollment from the second year onward?,Between 18 and 45 credits.,Part-time enrollment is between 18 and 45 credits from the second year onward.,0.26666666666666666,0.16,0.8,0.07142857142857142,0.041666666666666664,0.25,0.26666666666666666,0.16,0.8,0.0,0.6153846153846153,0.48,0.8571428571428571,0.3783783783783784,0.2916666666666667,0.5384615384615384,0.41025641025641024,0.32,0.5714285714285714,0.19422069098763883,0.1,0.06666666666666667,0.2,0.0,0.0,0.0,0.1,0.06666666666666667,0.2,0.0,0.4827586206896552,0.4666666666666667,0.5,0.29629629629629634,0.2857142857142857,0.3076923076923077,0.4137931034482759,0.4,0.42857142857142855,0.0
