question,answer,faithfulness,answer_relevancy,answer_correctness_SA,answer_correctness_LA,SA,LA
How many credits must a part-time first-year student pass to remain in the degree program?,A part-time first-year student must pass at least 30 credits to remain in the degree program.,0.0,0.9999995843106321,0.12215359196193552,0.17007023810853134,6 credits.,They must pass at least 6 credits to remain in the debree in a part-time study.
What is the minimum number of credits a student can enroll in after the first year?,The minimum number of credits a student can enroll in after the first year is 60.,0.0,0.9999996563796533,0.13731587775526571,0.16190223287159725,18 credits.,"The minimum is 18 credits, unless fewer are needed to complete the degree."
What is the maximum number of credits a student can normally enroll in per academic year?,"The maximum number of credits a student can normally enroll in per academic year is 78 credits, as stated in the exceptional authorization mentioned in the text.",0.5,1.0000000000000002,0.12209735292595358,0.1653575362698763,60 credits.,The maximum is 60 credits.
Under what condition can a student enroll in more than 60 credits?,"The given information states that when an exceptionally justified Head of Studies authorizes enrollment of more than 60 credits, up to a maximum of 78 credits per academic year, the student may enroll in a minimum of 18 credits (unless fewer are needed to complete the program) and a maximum of 60 credits.",1.0,0.6434793338251965,0.7038638032884285,0.7039182969084384,The Head of Studies may authorize enrollment up to 78 credits in exceptional and justified cases.,The Head of Studies may authorize enrollment up to 78 credits in exceptional and justified cases.
How many credits define part-time enrollment from the second year onward?,"The part-time student will have three additional years of effective enrollment to complete their studies beyond those stipulated in the previous sections. This means that the student will have a maximum of 45 credits to complete in the second year, 30 credits to complete in the third year, and 24 credits to complete in the fourth year.",0.25,0.7044192396520694,0.3324440464097551,0.8283808512768239,Between 18 and 45 credits.,Part-time enrollment is between 18 and 45 credits from the second year onward.
How many credits define full-time enrollment from the second year onward?,The number of credits defined as full-time enrollment from the second year onward is 60.,1.0,0.9771540998185606,0.15524093788194634,0.7166798361639107,Between 46 and 60 credits.,Full-time enrollment is between 46 and 60 credits from the second year onward.
What requirement must students meet if they want to enroll in upper-level required courses?,"The requirement for students to enroll in upper-level required courses is that they must also enroll in all outstanding required credits from lower-level courses. A student may not remain in the degree program for a second consecutive year of enrollment in which they fail to pass at least 50% of the credits enrolled. When a student has fewer than 10% of the credits remaining to complete the degree, they must enroll in all of them.",1.0,0.940499656640374,0.5557600708766844,0.6921731094660369,They must also enroll in all outstanding required courses from lower-level years.,They must also enroll in all outstanding required courses from lower-level years if the student wants to enroll upper-level courses.
What happens if a student fails to pass at least 50% of their enrolled credits for two consecutive years?,"If a student fails to pass at least 50% of their enrolled credits for two consecutive years, they will be required to enroll in all of their remaining credits, regardless of whether they have fewer than 10% of the credits remaining to complete the degree. This means that they will have to complete all of their remaining credits, even if they have already passed a significant portion of them.

In addition, if a student has enrolled in 30 credits and has failed to pass at least 6 credits by the end of the first year, they will be required to return the awarded aid, except for the tuition scholarship. This means that they will have to complete all of",0.2,0.9999999999999999,0.34084677917933526,0.41351759635938834,They cannot remain in the degree program.,They cannot remain in the degree program if a student fails to pass at least 50% of their enrolled credits for two consecutive years.
How many credits must a first-year dual-degree student enroll in full-time?,A first-year dual-degree student in the full-time track of the dual-degree undergraduate program must enroll in a minimum of 60 credits and a maximum of 90 credits. The maximum number of credits that a first-year dual-degree student can enroll in part-time mode is 45 credits.,1.0,0.8466927090914215,0.7279758805920159,0.8109251388672121,Between 60 and 90 credits.,The first-year of dual-degree students must enroll between 60 and 90 credits.
How many credits must a first-year dual-degree student pass to remain in the program?,The first-year dual-degree student must pass at least 6 credits to remain in the program.,0.0,0.9999995837506989,0.11114636304254083,0.2235031210676929,24 credits.,The first-year of dual-degree students must pass at least 24 credits to remain in the program.
How many credits must a part-time dual-degree student enroll in during the first year?,The part-time dual-degree student must enroll in between a minimum of 30 credits and a maximum of 45 credits during the first year of admission to the dual-degree undergraduate track.,1.0,0.8645853584073634,0.7436781742963243,0.8199541806694352,Between 30 and 45 credits.,"In the first-year, thee dual-degree students must enroll between 30 and 45 credits for part-time enrollment."
How many credits must a part-time dual-degree student pass in the first year to remain in the program?,"If a part-time dual-degree student enrolled in between 30 credits and 45 credits in the first year, they must have passed at least 6 credits to remain in the program.",1.0,0.8153188313283556,0.1329931038882722,0.5178137102861219,12 credits.,Part-time dual-degree student must pass at least 12 credits to remain in the program.
What is the minimum number of credits a dual-degree student can enroll in after the first year?,"The minimum number of credits a dual-degree student can enroll in after the first year is 60 credits (60 credits in the first year and a maximum of 90 credits in the second year).

The maximum number of credits a dual-degree student can enroll in after the first year is 90 credits (90 credits in the first year and a maximum of 90 credits in the second year).

The minimum number of credits a dual-degree student can enroll in after the second year is 30 credits (30 credits in the second year and a maximum of 90 credits in the third year",0.4444444444444444,0.9416469845017555,0.11060935576115313,0.20704702636000225,30 credits.,"After the first year, dual-degree students must enroll a minimum number of 30 credits, unless fewer are required to finish the degree."
What is the maximum number of credits a dual-degree student can enroll in per academic year?,The maximum number of credits a dual-degree student can enroll in per academic year is 90.,1.0,1.0000000000000002,0.874571207536766,0.7269732884418784,90 credits.,The maximum is 90 credits per year for a full-time student in a dual-degree.
What is the maximum enrollment duration for a full-time student in a 240-credit bachelor’s degree?,The maximum enrollment duration for a full-time student in a 240-credit bachelor’s degree program or in a dual bachelor's degree track with a total of 248 to 360 credits is seven years.,0.5,0.9943204929813553,0.5452234050867882,0.5165708175858726,A full-time student has a maximum of 7 years of effective enrollment.,A full-time student in a 240-credit bachelor’s degree has a maximum of 7 years of effective enrollment.
What is the maximum enrollment duration for full-time students in dual-degree programs?,"The maximum enrollment duration for full-time students in dual-degree programs with a total of 248 to 360 credits is seven years, as stated in the given information.",0.6666666666666666,0.9385561418617426,0.41828412767410295,0.2064840919038851,A full-time student has a maximum of 8 years of effective enrollment.,A full-time student in a dual degree program has a maximum of 8 years of effective enrollment.
How many additional years are allowed for part-time students?,The part-time student will have three additional years of effective enrollment to complete their studies beyond those stipulated in the previous sections.,1.0,0.9054045891554842,0.847362776582785,0.9549199316360366,3 years.,Part-time students are granted 3 additional years beyond the standard limit.
How is full-time enrollment defined in terms of credits?,"Full-time enrollment is defined as registering an annual average of forty-six credits or more during the first five years of effective enrollment. If this average is below forty-six credits, enrollment is considered part-time.",1.0,0.8419577117871738,0.5219321992342998,0.7212325974280457,An annual average of 46 credits or more during the first five years.,Full-time enrollment is defined as registering an annual average of 46 credits or more during the first five years.
Do awarded or transferred credits count toward retention requirements?,"Awarded credits and transferred credits do not count as completed credits for retention purposes, nor are they taken into account when determining the number of credits that must be enrolled. In cases of semiannual enrollment, the calculation of completed credits and credits to be enrolled is made annually. Once your credit transfer request has been approved, you must register for the transferred credits so they can be added to your academic record. You can do this during the September registration period or the February registration extension. Enrollment and retention conditions from the second year of admission and for first-year students who have previously taken, in whole or in part, other official university studies at any university",1.0,0.8701156034495708,0.24849140554777566,0.3923066256944139,No.,"No, awarded and transferred credits do not count as completed credits for retention purposes."
When is a student considered to have withdrawn from their studies?,"A student is considered to have withdrawn from a bachelor's degree, a university master's degree, or a dual-degree program at the bachelor's or master's level when two consecutive academic years have passed without enrollment.

If a student has withdrawn from the program or the dual-degree track after having passed some credits, they may apply for readmission to the dean's office.

Regarding the withdrawal and academic limitation regulations, a student who does not meet the conditions for continuation must withdraw from the bachelor's degree, the master's degree, or the dual-degree program in which they were enrolled",1.0,0.8695056601016876,0.649687682907307,0.6756267834917534,When two consecutive academic years pass without enrollment.,A student is considered withdrawn when two consecutive academic years pass without enrollment.
What happens if a student withdraws but has already passed some credits?,"If a student has already passed some credits, they will not be considered to have withdrawn from the program or the dual-degree track. They will be required to return the awarded aid, except for the tuition scholarship.",0.6666666666666666,0.8729744054094057,0.11618108234938777,0.5407669579411535,They may apply for readmission to the dean's office.,They may apply for readmission to the dean's office if a student withdraws but has already passed some credits.
Are mobility students subject to permanence regulations?,"Yes, mobility students are exempt from meeting the conditions established in the Permanence Regulations during the year in which they take credits at another university. The mobility student is a full-time student, and the number of credits that a UB student must take at the host university is determined by the UB's regulations on academic standing. For undergraduate students, between 23 and 30 ECTS for semester stays or between 46 and 60 ECTS for annual stays, depending on the cycle of studies. If a student has previously been a beneficiary of an Erasmus+ mobility (studies and/or internships), the total duration of",0.8333333333333334,0.8591773332607463,0.21557021109419455,0.3723872277910917,No.,"No, mobility students are exempt of the permanence regulation during the year they study at another university."
What happens if a student does not meet permanence conditions?,"If a student does not meet permanence conditions, they are exempt from meeting them during the year in which they take credits at another university. This means that they can continue their studies without having to withdraw from the bachelor's degree, master's degree, or dual-degree program in which they were enrolled. To be able to continue their studies, they must submit a request to the dean or director of the center.

If a student wants to enroll in required credits from an upper-level course, they must also enroll in all outstanding required credits from lower-level courses. A student may not remain in the degree program for a second consecutive year of enrollment in which",0.4,0.812560516523185,0.1096832924931059,0.14052700618476235,They must withdraw from the program.,They must withdraw from the program if they don't meet permanence conditions.
How many computer labs are available at the Faculty?,There are fifteen computer labs available at the Faculty of Economics and Business of the University of Barcelona (UB).,0.0,0.7859763405093942,0.5708599450990618,0.6778122166398495,15.,There are fifteen computer labs at the faculty.
Where are the computer labs located?,"The computer labs located in the three different areas are:

1. Tower II of Building 690: The ground floor of Tower II of Building 690 has 15 computer labs equipped with basic software determined by the Faculty's Computer and New Technologies Committee.

2. Basement of Tower IV of Building 690: The basement of Tower IV of Building 690 has 15 computer labs equipped with basic software determined by the Faculty's Computer and New Technologies Committee.

3. Second floor of Building 696: The second floor of Building 696 has 15 computer labs equipped with basic",0.25,0.8273283498607671,0.5737449177628795,0.6707455245210379,"They are located on the ground floor of Tower II of Building 690, the basement of Tower IV of Building 690, and the second floor of Building 696.","The computer labs are located on the ground floor of Tower II of Building 690, the basement of Tower IV of Building 690, and the second floor of Building 696."
Who can access the computer labs?,"To access the computer labs, you must identify yourself as a member of the University. During the academic term, the labs are open from 8:00 AM to 9:00 PM. When they are not being used for instructional activities, an open-access computer lab for the Faculty's students is available in each of the three areas. The computer labs are located in three different areas: the ground floor of Tower II of Building 690, the basement of Tower IV of Building 690, and the second floor of Building 696. All computers are equipped with the basic software determined each semester by the Faculty's Computer and New Technologies Committee.",1.0,0.777201307963317,0.2496184487801873,0.3053352008660376,Only members of the University.,Only members of the University who identify themselves as such can acces to the computer labs.
What are the opening hours of the computer labs during the academic term?,"During the academic term, the labs are open from 8:00 AM to 9:00 PM.

1. Tower II of Building 690: 8:00 AM to 9:00 PM
2. Basement of Tower IV of Building 690: 8:00 AM to 9:00 PM
3. Second floor of Building 696: 8:00 AM to 9:00 PM

Students and teachers have two bars at their disposal, one in Building 690 and the other in Building 696. The bars are open until 8:00 p.m",0.625,0.9037589616033518,0.29287252448682377,0.39100828838351914,From 8:00 AM to 9:00 PM.,The computer labs are open from 8:00 AM to 9:00 PM.
How many study rooms are available at the Faculty?,The provided information states that there are ten study rooms available at the Faculty of Economics and Business of the University of Barcelona (UB).,0.0,0.7852487854876674,0.6035511689822184,0.673302378898408,Ten rooms.,There are ten study rooms at the faculty.
Where are the study rooms located?,The study rooms located at the Faculty of Economics and Business of the University of Barcelona (UB) are available in two buildings: Building 696 (ground floor) and Building 690 (2nd floor). The specific locations of the study rooms are not provided in the given information.,0.4,0.7457129444917329,0.2972974743965127,0.29732740291364024,"Five rooms are on the ground floor of Building 696, two rooms are on the second floor of Building 696, and three rooms are in Building 690.","Five rooms are on the ground floor of Building 696, two rooms are on the second floor of Building 696, and three rooms are in Building 690."
What sports facilities are available through the UB Sports Service?,"Yes, according to the provided information, the UB Sports Service offers a wide range of group exercise activities, including swimming pool, tennis and paddle tennis courts, aerobics and fitness rooms, a soccer field with artificial turf, a rugby field, a multi-purpose gymnasium, and an athletic track. The sports facilities also include a set of facilities such as a projector, public address system, computers, internet access, and so on. The priority for access will be given to members of the UB community, with prior notice, when capacity is reached, and access restrictions will be maintained during exam periods.",0.5,0.8942673075588372,0.7072487018969952,0.7168927006382022,"Facilities include a swimming pool, tennis and paddle tennis courts, aerobics and fitness rooms, a soccer field with artificial turf, a rugby field, a multi-purpose gymnasium, and an athletic track.","UB Sport Service facilities include a swimming pool, tennis and paddle tennis courts, aerobics and fitness rooms, a soccer field with artificial turf, a rugby field, a multi-purpose gymnasium, and an athletic track."
How much does it cost to rent a locker for an academic year?,"The information provided in the text does not mention the exact cost of renting a locker for an academic year. However, the text states that the rental costs 11€ per academic year (regardless of when it is requested), and the rental must be renewed each year. The University of Barcelona is not responsible for any items stored inside the lockers, and the rental must be paid in full each year. The minimum amount for renting a locker is €60, and the maximum amount is €1,700 for income, €2,700 for residency, and €50-€125 for academic excellence.",0.3333333333333333,0.9702143387472253,0.22998944970813656,0.3394131538590769,11 euros.,The locker costs 11 euros per academic year.
What must students provide when renting a locker?,"To rent a locker, students must provide their own lock. The rental costs 11€ per academic year (regardless of when it is requested), and the locker must be renewed each year. The University of Barcelona is not responsible for any items stored inside the lockers.",1.0,0.6488730640403911,0.3370008739047421,0.3982284058410899,Their own lock.,They must provide their own lock when they rent a locker.
What types of events can Faculty spaces be rented for?,"The given material mentions that Faculty spaces can be rented for conferences, lectures, exams, commercials, and films, among other possibilities. However, it does not specify which specific events can be rented for.",0.8333333333333334,0.0,0.8069588925642143,0.8435465578546053,"They can be rented for conferences, lectures, exams, commercials, and films.","The faculty spaces can be rented for conferences, lectures, exams, commercials, and films."
How can the Faculty spaces be rented?,"To rent the Faculty spaces, you can contact the Faculty Services department at the University of Barcelona (UB). They offer locker rentals for exclusive use during the academic year. The rental costs 11€ per academic year, regardless of when it is requested. You must provide your own lock. The Faculty spaces available for rent are:

1. Faculty buildings (Building 690 and Building 696)
2. Classrooms and rooms
3. Spaces like the hallways, outdoor gardens, or parking lots

You can contact the Faculty Services department at the UB to inquire about availability and to make a rental request.",0.6666666666666666,0.7645119750921004,0.09664083803898499,0.15627530906039597,They can be rented by the hour or by the day.,The faculty spaces can be rented by the hour or by the day.
Who can access the library on weekends and holidays?,"Only members of the UB community, including faculty, students, PTGAS, UB Alumni, and members of Catalan public universities, can access the CRAI Economics and Business Library with their ID card. Members of the UB community who are not faculty, students, PTGAS, UB Alumni, or members of Catalan public universities can access the library under the agreement signed within the framework of the CSUC. Access will be prioritized for members of the UB community, with prior notice, when capacity is reached, and access restrictions will be maintained during exam periods. To access the library, you must identify yourself as a member of the University during",0.6666666666666666,0.5804099774881509,0.3435641251546221,0.6100327445470388,Only members of the University of Barcelona community.,Only members of the University of Barcelona community can access the library on weekends and holidays.
Which external institutions' members can also access the library?,"Yes, all members of the UB community, including faculty, students, PTGAS, UB Alumni, and Catalan public universities, can access the library under the agreement signed within the framework of the CSUC.",0.6666666666666666,0.643726218636485,0.6936782730919389,0.5037313388236668,Members of Catalan public universities and the National Library of Catalonia under the CSUC agreement.,Members of Catalan public universities and the National Library of Catalonia under the CSUC agreement can access the library.
What happens when the library reaches its capacity?,"When the library reaches its capacity, access will be prioritized for members of the UB community, with prior notice, when capacity is reached. Access restrictions will be maintained during exam periods. On weekends and holidays, only members of the UB community may access the library. Users with access to the CRAI Economics and Business Library with their ID card: All members of the UB university community: faculty, students, PTGAS, and UB Alumni. All members of Catalan public universities and the National Library of Catalonia can access the library under the agreement signed within the framework of the CSUC. Depending on the chosen location, the spaces may have different services such as a",0.875,0.8335019517609864,0.3273340110199153,0.35250408240150144,Access is prioritized for members of the UB community.,Access is prioritized for members of the UB community when the library reaches its capacity.
How many bars are available at the Faculty?,"Students and teachers have two bars at their disposal, one in Building 690 and the other in Building 696.",1.0,0.6799965319769122,0.5632420264565603,0.6709633700434009,Two.,There are two bars at the faculty.
Where are the bars located?,"Students and teachers have two bars at their disposal, one in Building 690 and the other in Building 696. The bars are located in both buildings:

- Building 690: in the lobby of Tower 4 and in the Faculty's central hallway, next to the bar.
- Building 696: on the main floor next to the study rooms, and on the second floor.

The bars are open until 8:00 p.m. At lunchtime, a different daily menu is offered at very affordable prices.",0.6,0.7625040047784909,0.3850372076402712,0.4351893498677841,One is in Building 690 and the other in Building 696.,The bar are located in Building 690 and the other in Building 696.
Until what time are the bars open?,"Students and teachers have two bars at their disposal, one in Building 690 and the other in Building 696. The bars are open until 8:00 p.m. At lunchtime, a different daily menu is offered at very affordable prices.",1.0,0.619256063812793,0.27973995129376406,0.34206578450632397,8:00 PM.,The bar service are open until 8:00 PM.
When does the scholarship application period usually take place?,The scholarship application period usually takes place from late March to mid-May each year.,1.0,1.0,0.9604478633007045,0.9949084516068027,The application period usually runs from late March to mid-May each year.,The scholarship application period usually runs from late March to mid-May each year.
Where must students submit the scholarship application?,"The scholarship application period is scheduled to run from late March to mid-May each year. The scholarship must be applied for within the established timeframe using the Generalitat form available on the AGAUR website. Apply within the deadline, even if you don't know what you'll study, or even if you're not sure whether you'll study at all. The scholarship application must be submitted to the Generalitat, which is the Catalan government, and not to the university.",0.6666666666666666,0.7149272838831345,0.2386883320328123,0.3705673390761999,On the AGAUR website.,Students must apply to the scholarship using the Generalitat form available on the AGAUR website.
What should students do if they are unsure about what they will study when applying for the scholarship?,Students should apply within the established timeframe using the Generalitat form available on the AGAUR website. They should consider the programs they are most likely to study and modify their choices if necessary. The scholarship establishes three income thresholds that determine the amounts for which students can apply. The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance with the conditions set forth in the call.,1.0,0.6801519572916694,0.41103306202553486,0.43994843904850695,They should still apply within the deadline and list the programs they consider most likely.,"If they are unsure about what to study, they should still apply the scholarship within the deadline and list the programs they consider most likely."
Can students modify their study choices after submitting the scholarship application?,"Yes, students can modify their study choices after submitting the scholarship application. However, the form will reopen in September and if necessary, students can modify their choices.",0.6666666666666666,0.9999996657163793,0.39482528508291204,0.8044991218593981,"Yes, in September.","Yes, in September the form reopens and students can modify their study choices if necessary."
What does the tuition scholarship cover?,"The tuition scholarship covers the tuition fee for full-time studies at the Faculty of Economics and Business of the University of Barcelona.

The academic excellence scholarship is only for full-time studies and covers the tuition fee for full-time studies.

Only those in threshold 1 can receive the fixed income amount. Those in threshold 2 only receive the residency amount and the variable amount.

The call establishes three income thresholds that determine the amounts for which you can apply. Scholarships and amounts that can be awarded: The tuition scholarship consists of an exemption from the public fee for academic services for credits enrolled for the first time and in accordance",0.75,0.7595475193196921,0.2876149015345713,0.45187895381083865,It consists of an exemption from the public fee for academic services for credits enrolled for the first time.,The tuition scholarship cover an exemption from the public fee for academic services for credits enrolled for the first time.
What is the minimum amount for the variable scholarship?,The minimum amount for the variable scholarship is €60.,1.0,1.0,0.8426147195198581,0.9503024617093777,60 euros.,The minimum variable amount is €60.
Which factors determine the variable scholarship amount?,"The call establishes three income thresholds that determine the variable scholarship amount. These thresholds are:

1. Income: €60 or calculated based on family income, your grade point average, and the total budget the Ministry allocates to the scholarships.
2. Residency: €2,700.
3. Academic excellence: Between €50 and €125.

The scholarship amount is determined based on the income threshold that corresponds to the applicant's situation. The scholarship amount is fixed and cannot be adjusted based on additional income.",0.3333333333333333,0.9938735075662132,0.8679790344977785,0.1949330313557584,"It depends on family income, the student's GPA, and the total scholarship budget allocated by the Ministry.","The variable amount depends on family income, the student's GPA, and the total scholarship budget allocated by the Ministry."
What fixed scholarship amounts can students receive?,"Students who are awarded the scholarship receive a fixed scholarship amount, which can range from €1,700 to €125. The fixed scholarship amount is based on the income of the student's family, their grade point average, and the total budget allocated by the Ministry for the scholarships. The academic excellence scholarship is only available for full-time studies, and the fixed income amount is only available for those in threshold 1. Those in threshold 2 only receive the residency amount and the variable amount, and partial enrollments between 48 and 59 credits are eligible for the fixed income-based award (€350) and the fixed res",0.4,0.8256562712663292,0.18806953049310554,0.321400549663659,"Students may receive €1,700 for income, €2,700 for residency, and between €50 and €125 for academic excellence.","Students may receive a fixed scholarship of €1,700 for income, €2,700 for residency, and between €50 and €125 for academic excellence."
How many credits must a student enroll in to be eligible for a scholarship?,A student enrolling in fewer than 30 credits is not eligible for a scholarship for the current or the following academic year.,0.6666666666666666,0.8188784841244064,0.4659537142488622,0.6999995008852867,30 credits.,Students must enroll in at least 30 credits to be eligible for a scholarship.
Who receives the tuition scholarship?,"Yes, the scholarship is awarded to all students who are awarded the tuition scholarship. The academic excellence scholarship is only available for full-time studies, while the academic excellence scholarship is only available for full-time studies. Only those in threshold 1 can receive the fixed income amount, while those in threshold 2 only receive the residency amount and the variable amount. The general requirements for obtaining the tuition scholarship are that students must be a Spanish citizen or hold the nationality of a member state of the European Union, be a full-time student, and have permanent resident status or provide proof of being self-employed or employed by others in Spain. The call establishes three income",0.5714285714285714,0.7717750384596026,0.34614946517108436,0.37293517945679866,Everyone who is awarded the scholarship receives the tuition scholarship.,Everyone who is awarded the scholarship receives the tuition scholarship.
Who can receive the academic excellence scholarship?,"The scholarship is only available for full-time studies and is awarded to those who are awarded the tuition scholarship. The academic excellence scholarship is not mentioned in the provided information.

The academic excellence scholarship is only available for full-time studies and is awarded to those who are awarded the tuition scholarship. The academic excellence scholarship is not mentioned in the provided information.

The decree of the Government of Catalonia establishing the prices for the provision of academic services states that students who have been awarded an honors distinction or an extraordinary prize in upper secondary education or higher-level vocational training are entitled to full exemption from public fees for all credits in which they enroll for",0.6,0.6930804555299369,0.48713588411774633,0.4232667600067552,Only students enrolled in full-time studies.,Only students enrolled in full-time studies can receive the academic excellence scholarship.
Which income threshold allows students to receive the fixed income amount?,The income threshold for students who receive the fixed income amount is either threshold 1 (full-time studies) or threshold 2 (threshold 1 only).,0.0,0.0,0.1885251814609798,0.20147283978632788,Only students in income threshold 1.,Only students in income threshold 1 can receive the fixed amount.
What scholarship components can students in income threshold 2 receive?,Students in income threshold 2 can receive the residency amount and the variable amount.,1.0,0.8640774790588802,0.9471131947440559,0.9944931149739472,They receive the residency amount and the variable amount.,Studnets in income threshold 2 can receive the residency amount and the variable amount.
What scholarship amounts can students enrolled in 48 to 59 credits receive?,"Students enrolled in 48 to 59 credits can receive the fixed income-based award (€350) and the fixed residency-based award (€350) if they enroll in 30 to 47 credits only. If they enroll in fewer than 30 credits, they are not eligible for a scholarship for the current or the following academic year. Students pursuing a dual degree are not eligible for the fixed income-based award.",0.6666666666666666,0.4297339002228611,0.552749564072704,0.552749564072704,They can receive a fixed income-based award of €350 and a fixed residency-based award of €350.,They can receive a fixed income-based award of €350 and a fixed residency-based award of €350.
What scholarship amount do students enrolled in 30 to 47 credits receive?,Students enrolled in 30 to 47 credits who have not yet passed at least 6 credits by the end of the first year are eligible for the fixed income-based award (€350) and the fixed residency-based award (€350).,0.0,0.35418646872001797,0.11245353025324782,0.17742956464430396,They only receive the minimum variable award.,Students enrolled in 30 to 47 credits only receive the minimum variable award.
What is required for non-EU applicants to be eligible for the scholarship?,"Non-EU applicants to be eligible for the scholarship must meet the following requirements:

1. Be a Spanish citizen or hold the nationality of a member state of the European Union.
2. In the case of European Union citizens or their family members, they must have permanent resident status or provide proof of being self-employed or employed by others in Spain.
3. These requirements will not apply for obtaining the tuition scholarship.
4. If you are not a citizen of the Union, you must have a residence permit in Spain, i.e., an NIE/TIE (Foreign Identification Card). A study permit is not valid.
5. This requirement",0.875,0.9725403970537437,0.48961172824850974,0.5989257118120863,They must have a residence permit in Spain (NIE or TIE).,They must have a residence permit in Spain (NIE or TIE) to apyly for the scholarship.
What nationality requirement must scholarship applicants meet?,"The general requirements for scholarship applicants are:

1. Spanish citizens or hold the nationality of a member state of the European Union.
2. European Union citizens or their family members must have permanent resident status or provide proof of being self-employed or employed by others in Spain.
3. These requirements will not apply for obtaining the tuition scholarship.
4. Scholarship applicants must meet the academic and financial requirements specified in the call.
5. Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",1.0,0.7803305213243382,0.4596710572162025,0.5523518964168046,They must be Spanish citizens or nationals of a European Union member state.,They must be Spanish citizens or nationals of a European Union member state to apply for the scholarship.
Can a student apply for the scholarship if they already hold a degree of the same or higher level?,"Yes, a student who already holds a degree of the same or higher level can apply for the scholarship. The scholarship is only available for students who are pursuing a bachelor's degree, master's degree, or dual-degree program in which they were enrolled. If the student enrolled in fewer than 30 credits, they are not eligible for a scholarship for the current or the following academic year.",0.5,0.6334172227581311,0.07341391762648401,0.18528689545172836,"No, they cannot apply.","No, they cannot apply for the scholarship if they already hold a degree of an equal or higher level."
What academic requirement must second-year students meet to receive the scholarship?,"Second-year students and above, to be eligible for the tuition scholarship and the other amounts, must pass 65% of the credits they have enrolled in.",1.0,0.8527745323196797,0.6884395721131151,0.955199027224247,They must pass at least 65% of the credits they enrolled in.,They must pass at least 65% of the credits they enrolled in to receive the scholarship.
What happens if a student cancels their enrollment or withdraws from studies without completing the final year project within two years?,"If a student cancels their enrollment or withdraws from studies without completing the final year project within two years, they will have to return all awarded aid, including the tuition scholarship. This includes any financial aid, such as loans or grants, that was awarded to the student. The student must withdraw from the bachelor's degree, the master's degree, or the dual-degree program in which they were enrolled. To be able to continue their studies, they must submit a request to the dean or director of the center.",0.8,0.9504319092904342,0.590640540682907,0.724076479664784,"They must return all awarded aid, including the tuition scholarship.","If a student cancels their enrollment or withdraws from studies without completing the final year project within two years, they must return all awarded aid, including the tuition scholarship."
What happens if a student does not pass at least 40% of the enrolled credits?,"If a student does not pass at least 40% of the enrolled credits, they will have to return the awarded aid, except for the tuition scholarship. This means that they will have to pay the full tuition fee for the remaining credits.

The specific requirements for returning aid in case of failing credits are outlined in the UB's Academic Regulations. The student must enroll in all outstanding required credits from lower-level courses, and they may not remain in the degree program for a second consecutive year of enrollment in which they fail to pass at least 50% of the credits enrolled. When a student has fewer than 10% of the",0.6,1.0,0.40486104681143004,0.5843317459351445,They must return the awarded aid except for the tuition scholarship.," If a student does not pass at least 40% of the enrolled credits, they must return the awarded aid except for the tuition scholarship."
What tuition reduction do students from a general-category large family receive?,"Students from a general-category large family (i.e., those who belong to a large family as defined in the call) are entitled to a 50% reduction in tuition fees for enrolled credits, as well as in the academic record management and certificate issuance fees.",1.0,0.9051999356443131,0.66488493938128,0.9691173053022479,They receive a 50% reduction in tuition fees for enrolled credits.,"General categpry large family receive a 50% reduction in tuition fees for enrolled credits, as well as in academic record management and certificate issuance fees."
For which credits does the first-year exemption for honors students apply?,The first-year exemption for honors students applies to all credits in which they enroll for the first time during the first year of their official university studies.,1.0,0.8896353844249688,0.9259001475147092,0.935306671606388,To all credits in which they enroll for the first time during the first year of their official university studies.,It applies to all credits in which they enroll for the first time during the first year of their official university studies.
What level of disability entitles a student to a tuition fee exemption?,"Students with a disability degree of 33% or higher, victims of terrorist acts (as well as their children and spouse), victims of gender-based violence within the context of an intimate partner relationship and their dependent children, victims of gender-based violence outside the context of an intimate partner relationship, and beneficiaries of the Minimum Vital Income allowance are entitled to an exemption from tuition fees.",1.0,0.7823966208373155,0.26846683968637786,0.3800077988191338,33% or higher.,Students with a disability degree of 33% or higher are entitled to a tuition fee exemption.
Are victims of terrorist acts entitled to tuition fee exemptions?,"Yes, students with a disability degree of 33% or higher, victims of terrorist acts (as well as their children and spouse), victims of gender-based violence within the context of an intimate partner relationship and their dependent children, victims of gender-based violence outside the context of an intimate partner relationship, and beneficiaries of the Minimum Vital Income allowance are entitled to an exemption from tuition fees. The criteria for applying tuition exemptions and waivers are provided in the given text.",1.0,0.6656064484472495,0.21633884438567763,0.5682126523717628,Yes.,"Yes, victims of terrorist acts, as well as their children and spouse, are entitled to tuition fee exemptions."
Do victims of gender-based violence qualify for tuition fee exemptions?,"Yes, students with a disability degree of 33% or higher, victims of terrorist acts (as well as their children and spouse), victims of gender-based violence within the context of an intimate partner relationship and their dependent children, victims of gender-based violence outside the context of an intimate partner relationship, and beneficiaries of the Minimum Vital Income allowance are entitled to an exemption from tuition fees. The criteria for applying tuition exemptions and waivers are provided in the given text.",1.0,0.6447738295610367,0.2163480423729342,0.6622102464501216,Yes.,"Yes, victims of gender-based violence, both within and outside an intimate partner relationship, and their dependent children are entitled to tuition fee exemptions."
