question,answer,faithfulness,answer_relevancy,answer_correctness_SA,answer_correctness_LA,SA,LA
How much does it cost to rent a locker for an academic year?,The rental costs 11€ per academic year regardless of when it is requested.,1.0,0.7564542058258764,0.605024972943366,0.47034509357037524,11 euros.,The locker costs 11 euros per academic year.
What must students provide when renting a locker?,Students must provide their own lock when renting a locker.,1.0,1.0,0.891579874736657,0.6097889337022772,Their own lock.,They must provide their own lock when they rent a locker.
What types of events can Faculty spaces be rented for?,"The Faculty spaces can be rented for conferences, lectures, exams, commercials, and films, among other possibilities.",1.0,0.9468670386696147,0.8667814314637776,0.9227585784057873,"They can be rented for conferences, lectures, exams, commercials, and films.","The faculty spaces can be rented for conferences, lectures, exams, commercials, and films."
How can the Faculty spaces be rented?,The Faculty spaces can be rented by the hour or by the day.,1.0,1.0000000000000002,0.9275729487217714,0.9956707784488682,They can be rented by the hour or by the day.,The faculty spaces can be rented by the hour or by the day.
Who can access the library on weekends and holidays?,Only members of the UB community may access the library on weekends and holidays.,1.0,0.9836972825076112,0.7241954165799096,0.9662084223956184,Only members of the University of Barcelona community.,Only members of the University of Barcelona community can access the library on weekends and holidays.
Which external institutions' members can also access the library?,All members of Catalan public universities and the National Library of Catalonia can access the library under the agreement signed within the framework of the CSUC.,1.0,0.568512851310351,0.7315705865191681,0.9937482095960057,Members of Catalan public universities and the National Library of Catalonia under the CSUC agreement.,Members of Catalan public universities and the National Library of Catalonia under the CSUC agreement can access the library.
What happens when the library reaches its capacity?,"When the library reaches its capacity, access will be prioritized for members of the UB community, with prior notice, ensuring that all those seeking access are given fair consideration based on their status as part of the UB university community or other eligible groups.",0.75,1.0,0.49562237740847426,0.5260702018564372,Access is prioritized for members of the UB community.,Access is prioritized for members of the UB community when the library reaches its capacity.
How many bars are available at the Faculty?,There are two bars available at the Faculty of Economics and Business of the University of Barcelona.,0.0,0.7690204628030268,0.5622527404106068,0.6814003021594752,Two.,There are two bars at the faculty.
Where are the bars located?,The bars are located in Building 690 and Building 696.,1.0,1.0,0.9504172581421845,0.9813326452831566,One is in Building 690 and the other in Building 696.,The bar are located in Building 690 and the other in Building 696.
Until what time are the bars open?,The bars are open until 8:00 p.m.,1.0,0.8230047202315122,0.8678122443725151,0.9630808099736299,8:00 PM.,The bar service are open until 8:00 PM.
When does the scholarship application period usually take place?,The scholarship application period typically runs from late March to mid-May each year.,1.0,0.9434646530776701,0.9618157518643998,0.9985897814230229,The application period usually runs from late March to mid-May each year.,The scholarship application period usually runs from late March to mid-May each year.
Where must students submit the scholarship application?,"Students must apply for the scholarship using the Generalitat form available on the AGAUR website during the scholarship application period, which runs from late March to mid-May each year.",1.0,0.8073622503418939,0.12048643758446088,0.8311565575706771,On the AGAUR website.,Students must apply to the scholarship using the Generalitat form available on the AGAUR website.
What should students do if they are unsure about what they will study when applying for the scholarship?,"Students should list the programs they consider most likely before applying for the scholarship, as uncertainty about future studies does not disqualify them from consideration.",1.0,0.8081212364473057,0.5469390554741332,0.5832402747213252,They should still apply within the deadline and list the programs they consider most likely.,"If they are unsure about what to study, they should still apply the scholarship within the deadline and list the programs they consider most likely."
Can students modify their study choices after submitting the scholarship application?,"Yes, students can modify their study choices after submitting the scholarship application as long as they do not cancel their enrollment or withdraw from their studies before the specified deadline.",0.3333333333333333,1.0,0.3532124090250752,0.4607558434490019,"Yes, in September.","Yes, in September the form reopens and students can modify their study choices if necessary."
What does the tuition scholarship cover?,"The tuition scholarship covers an exemption from the public fee for academic services for credits enrolled for the first time, as per the conditions set forth in the call.",1.0,1.0,0.5798984138187603,0.8390641158491667,It consists of an exemption from the public fee for academic services for credits enrolled for the first time.,The tuition scholarship cover an exemption from the public fee for academic services for credits enrolled for the first time.
What is the minimum amount for the variable scholarship?,The minimum amount for the variable scholarship is €60.,1.0,0.9999999999999999,0.8426314841433256,0.9503104134508937,60 euros.,The minimum variable amount is €60.
Which factors determine the variable scholarship amount?,"The variable scholarship amount depends on the family income, your grade point average, and the total budget allocated by the Ministry.",1.0,0.0,0.8134519952889729,0.9720198126479889,"It depends on family income, the student's GPA, and the total scholarship budget allocated by the Ministry.","The variable amount depends on family income, the student's GPA, and the total scholarship budget allocated by the Ministry."
What fixed scholarship amounts can students receive?,"Students can receive either the fixed income amount of €1,700 or the fixed residency amount of €2,700.",0.5,0.6856684066289368,0.7935411450572292,0.7924950396361465,"Students may receive €1,700 for income, €2,700 for residency, and between €50 and €125 for academic excellence.","Students may receive a fixed scholarship of €1,700 for income, €2,700 for residency, and between €50 and €125 for academic excellence."
How many credits must a student enroll in to be eligible for a scholarship?,"To be eligible for a scholarship, a student must enroll in at least 30 credits.",0.0,0.8189051191938562,0.8633571998199462,0.9882391906064383,30 credits.,Students must enroll in at least 30 credits to be eligible for a scholarship.
Who receives the tuition scholarship?,Those who are awarded the scholarship receive the tuition scholarship.,1.0,0.7608084417487516,0.7365574858752721,0.7365574858752721,Everyone who is awarded the scholarship receives the tuition scholarship.,Everyone who is awarded the scholarship receives the tuition scholarship.
Who can receive the academic excellence scholarship?,Only those in threshold 1 can receive the academic excellence scholarship.,0.0,1.0,0.4728061619897392,0.18496954186741574,Only students enrolled in full-time studies.,Only students enrolled in full-time studies can receive the academic excellence scholarship.
Which income threshold allows students to receive the fixed income amount?,Threshold 1 allows students to receive the fixed income amount.,1.0,0.5458266312213205,0.921208410579921,0.9505806280447744,Only students in income threshold 1.,Only students in income threshold 1 can receive the fixed amount.
What scholarship components can students in income threshold 2 receive?,Students in income threshold 2 can receive the residency amount and the variable amount as scholarships.,1.0,0.9535648674560835,0.9317148168501876,0.98276904958979,They receive the residency amount and the variable amount.,Studnets in income threshold 2 can receive the residency amount and the variable amount.
What scholarship amounts can students enrolled in 48 to 59 credits receive?,Students enrolled in 48 to 59 credits can receive either the fixed income-based award of €350 or the fixed residency-based award of €350.,1.0,0.8301324481161863,0.9512761869447954,0.9512632202202178,They can receive a fixed income-based award of €350 and a fixed residency-based award of €350.,They can receive a fixed income-based award of €350 and a fixed residency-based award of €350.
What scholarship amount do students enrolled in 30 to 47 credits receive?,Students enrolled in 30 to 47 credits receive the minimum variable award.,1.0,0.7039331201103161,0.9096569642551752,0.7429176780584316,They only receive the minimum variable award.,Students enrolled in 30 to 47 credits only receive the minimum variable award.
What is required for non-EU applicants to be eligible for the scholarship?,"Non-EU applicants are required to have a residence permit in Spain, specifically an NIE/TIE (Foreign Identification Card), which must be obtained before applying for the scholarship.",0.6666666666666666,0.8459519078785886,0.7938803397683912,0.7197345079845459,They must have a residence permit in Spain (NIE or TIE).,They must have a residence permit in Spain (NIE or TIE) to apyly for the scholarship.
What nationality requirement must scholarship applicants meet?,"Scholarship applicants must be a Spanish citizen or hold the nationality of a member state of the European Union, or if not EU citizens, they must have a residence permit in Spain, specifically an NIE/TIE (Foreign Identification Card), meeting these requirements as of December 31 of the year preceding the call.",0.8,0.7738759579664952,0.6065681250051657,0.5847066433570065,They must be Spanish citizens or nationals of a European Union member state.,They must be Spanish citizens or nationals of a European Union member state to apply for the scholarship.
Can a student apply for the scholarship if they already hold a degree of the same or higher level?,"No, a student cannot apply for the scholarship if they already hold a degree of the same or higher level as required by the scholarship application criteria.",1.0,1.0000000000000002,0.4915096738256045,0.7227845980940382,"No, they cannot apply.","No, they cannot apply for the scholarship if they already hold a degree of an equal or higher level."
What academic requirement must second-year students meet to receive the scholarship?,"To be eligible for the tuition scholarship and the other amounts, second-year students and above must pass 65% of the credits they have enrolled in.",0.6666666666666666,0.6900624058607846,0.7817111071350014,0.8018612413640619,They must pass at least 65% of the credits they enrolled in.,They must pass at least 65% of the credits they enrolled in to receive the scholarship.
What happens if a student cancels their enrollment or withdraws from studies without completing the final year project within two years?,"If a student cancels their enrollment or withdraws from studies without submitting the final year project within two years from the date of the scholarship award decision, they will have to return all awarded aid, including the tuition scholarship.",1.0,0.9269415034790965,0.5423326096655295,0.9906875441634423,"They must return all awarded aid, including the tuition scholarship.","If a student cancels their enrollment or withdraws from studies without completing the final year project within two years, they must return all awarded aid, including the tuition scholarship."
What happens if a student does not pass at least 40% of the enrolled credits?,"If a student does not pass at least 40% of the enrolled credits during a regular or extraordinary exam period, they will have to return the awarded aid, except for the tuition scholarship.",1.0,0.999999597125726,0.6638458879100835,0.6008499217458974,They must return the awarded aid except for the tuition scholarship.," If a student does not pass at least 40% of the enrolled credits, they must return the awarded aid except for the tuition scholarship."
What tuition reduction do students from a general-category large family receive?,Students from a general-category large family receive a 50% reduction in tuition fees.,1.0,0.917843987070151,0.6803371369804294,0.5831514825380593,They receive a 50% reduction in tuition fees for enrolled credits.,"General categpry large family receive a 50% reduction in tuition fees for enrolled credits, as well as in academic record management and certificate issuance fees."
For which credits does the first-year exemption for honors students apply?,"For the first-year exemptions applicable to honors students, the document specifies that it covers credits equivalent to those in which the student has obtained a distinction with honors in university studies.",1.0,0.8516027846497957,0.5223630666173454,0.5240679902184325,To all credits in which they enroll for the first time during the first year of their official university studies.,It applies to all credits in which they enroll for the first time during the first year of their official university studies.
What level of disability entitles a student to a tuition fee exemption?,A student with a disability degree of 33% or higher qualifies for a tuition fee exemption.,1.0,0.8562233493146962,0.86505072900987,0.9905991492339857,33% or higher.,Students with a disability degree of 33% or higher are entitled to a tuition fee exemption.
Are victims of terrorist acts entitled to tuition fee exemptions?,"Yes, victims of terrorist acts are entitled to tuition fee exemptions.",1.0,0.9999999999999997,0.818990637446267,0.6111425872161869,Yes.,"Yes, victims of terrorist acts, as well as their children and spouse, are entitled to tuition fee exemptions."
Do victims of gender-based violence qualify for tuition fee exemptions?,"Yes, victims of gender-based violence qualify for tuition fee exemptions.",1.0,1.0,0.8225795363989894,0.5964363984592297,Yes.,"Yes, victims of gender-based violence, both within and outside an intimate partner relationship, and their dependent children are entitled to tuition fee exemptions."
How is the tuition exemption applied for credits with honors in university studies?,"Tuition exemptions for credits with honors in university studies are granted based on the eligibility criteria established by the Government of Catalonia, where students who have been awarded an honors distinction or an extraordinary prize in upper secondary education or higher-level vocational training are entitled to full exemption from public fees for all credits in which they enroll for the first time during the first year of their official university studies.",1.0,0.7471634198852234,0.6814690497947178,0.556465149492159,Students receive an exemption from tuition fees for a number of credits equivalent to those in which they obtained honors.,Students receive an exemption from tuition fees for a number of credits equivalent to those in which they obtained honors.
