ID,Q,SA,LA,Source_doc,Source_text,longitud_ref,chunk_relevante,similitud_max,estado_mapeo,respuesta_con_rag,respuesta_sin_rag,chunk_rec_1_id,chunk_rec_1_doc,chunk_rec_1_texto,chunk_rec_1_sim,chunk_rec_2_id,chunk_rec_2_doc,chunk_rec_2_texto,chunk_rec_2_sim,chunk_rec_3_id,chunk_rec_3_doc,chunk_rec_3_texto,chunk_rec_3_sim
Q_037,Who evaluates the Bachelor’s Thesis?,The tribunal.,A tribunal is responsible for evaluating both the report and the defense.,DOC_003,"The tribunal is responsible for evaluating the report of the work and the defense, in accordance with the objectives established in the teaching guide of the degree, and to communicate the qualification obtained to the student and the CTFG. ",241,DOC_003_chunk_0005,1.0,OK,the Bachelor’s Thesis Committee,the Faculty of Economics and Business,DOC_003_chunk_0000,DOC_003,Bachelor’s Thesis,0.8546808958053589,DOC_003_chunk_0003,DOC_003,"The Bachelor’s Thesis must be done individually. Exceptionally, the Head of Studies may authorize groups of two people, after written justification by the director of the Bachelor’s Thesis. The memory will have a maximum of 50 pages and may contain annexes in case you want to attach complementary information. This point does not affect the Bachelor’s Thesis of Double Degree ECO-EST.",0.8292300701141357,DOC_003_chunk_0010,DOC_003,"The submission of the thesis will be made in PDF format and as a single file, through the dropbox that will be set up in the Bachelor’s Thesis area of the Virtual Campus. Therefore, it will not be necessary to print the work unless the Bachelor’s Thesis advisor or the Bachelor’s Thesis Committee explicitly requests it. In that case, the work must be presented printed on both sides of white or recycled DIN-A4 sheets.",0.8220977783203125
Q_038,How long does the student's defense of the thesis last?,15 minuts.,The defense lasts 15 minuts.,DOC_003,"A limitation of 15 minutes is established from the start of the call for the student to present himself to the defense.  6. The indicative duration of the act will be 30 minutes, of which approximately 15 minutes will be devoted to the defense of the thesis.",258,DOC_003_chunk_0007,0.996031746031746,OK,15 minutes,a year,DOC_003_chunk_0007,DOC_003,". Of the 4 members, two must be from the UB and two from the UPC.  A limitation of 15 minutes is established from the start of the call for the student to present himself to the defense.  The indicative duration of the act will be 30 minutes, of which approximately 15 minutes will be devoted to the defense of the thesis.",0.8782286643981934,DOC_003_chunk_0000,DOC_003,Bachelor’s Thesis,0.8224126100540161,DOC_003_chunk_0008,DOC_003,"Abstract and Keywords: A summary of the work in the language in which the Bachelor’s Thesis is written must be included, no more than 10 lines long, that synthesizes its essential content. Next, several keywords—no fewer than five and no more than ten—must be provided, indicating the topics addressed in the work",0.8083523511886597
Q_039,How many members compose the Bachelor’s Thesis tribunal?,4 members.,"The tribunal consists of at least four members: a president, a secretary, a member, and a substitute.",DOC_003,"The court is composed, at least, of: the president, who directs the entire process of action of the court; the secretary, who guards the evaluation act; a member; a substitute.",176,DOC_003_chunk_0006,1.0,OK,four,ten,DOC_003_chunk_0006,DOC_003,"The members of the tribunal are proposed and appointed by the CTFG from among the teaching staff of the Departments that teach at the GE. The court is composed, at least, of: the president, who directs the entire process of action of the court; the secretary, who guards the evaluation act; a member; a substitute. Of the 4 members, two must be from the UB and two from the UPC",0.8334956169128418,DOC_003_chunk_0003,DOC_003,"The Bachelor’s Thesis must be done individually. Exceptionally, the Head of Studies may authorize groups of two people, after written justification by the director of the Bachelor’s Thesis. The memory will have a maximum of 50 pages and may contain annexes in case you want to attach complementary information. This point does not affect the Bachelor’s Thesis of Double Degree ECO-EST.",0.8171324729919434,DOC_003_chunk_0000,DOC_003,Bachelor’s Thesis,0.8109732866287231
Q_040,How many keywords must the Bachelor’s Thesis include in the abstract?,Between 5 and 10 keywords.,The abstract must include between 5 and 10 keywords.,DOC_003,"Abstract and Keywords: A summary of the work in the language in which the Bachelor’s Thesis is written must be included, no more than 10 lines long, that synthesizes its essential content. Next, several keywords—no fewer than five and no more than ten—must be provided, indicating the topics addressed in the work.",314,DOC_003_chunk_0000,1.0,OK,five and no more than ten,three,DOC_003_chunk_0008,DOC_003,"Abstract and Keywords: A summary of the work in the language in which the Bachelor’s Thesis is written must be included, no more than 10 lines long, that synthesizes its essential content. Next, several keywords—no fewer than five and no more than ten—must be provided, indicating the topics addressed in the work",0.8987487554550171,DOC_003_chunk_0003,DOC_003,"The Bachelor’s Thesis must be done individually. Exceptionally, the Head of Studies may authorize groups of two people, after written justification by the director of the Bachelor’s Thesis. The memory will have a maximum of 50 pages and may contain annexes in case you want to attach complementary information. This point does not affect the Bachelor’s Thesis of Double Degree ECO-EST.",0.8333476781845093,DOC_003_chunk_0000,DOC_003,Bachelor’s Thesis,0.8295055627822876
Q_041,How long should the abstract of the final thesis be?,Between 200 and 500 words.,The abstract should be between 200 and 500 words.,DOC_003,"If the language used in the work is one of the two official languages of the UB/UPC (Spanish and Catalan) or a third language other than English, the title, keywords, and an abstract of between 200 and 500 words must be added in English.",237,DOC_003_chunk_0009,1.0,OK,10 lines,"2,000 words",DOC_003_chunk_0008,DOC_003,"Abstract and Keywords: A summary of the work in the language in which the Bachelor’s Thesis is written must be included, no more than 10 lines long, that synthesizes its essential content. Next, several keywords—no fewer than five and no more than ten—must be provided, indicating the topics addressed in the work",0.8552459478378296,DOC_003_chunk_0007,DOC_003,". Of the 4 members, two must be from the UB and two from the UPC.  A limitation of 15 minutes is established from the start of the call for the student to present himself to the defense.  The indicative duration of the act will be 30 minutes, of which approximately 15 minutes will be devoted to the defense of the thesis.",0.836039662361145,DOC_003_chunk_0000,DOC_003,Bachelor’s Thesis,0.8302017450332642
Q_042,Where is the Bachelor’s Thesis submitted?,Through the dropbox of the Virtual Campus.,They will submit the thesis through the dropbox that will be set up in the TFG area of the Virtual Campus.,DOC_003,"The submission of the thesis will be made in PDF format and as a single file, through the dropbox that will be set up in the Bachelor’s Thesis area of the Virtual Campus.",170,DOC_003_chunk_0000,1.0,OK,the Virtual Campus,University of Barcelona,DOC_003_chunk_0010,DOC_003,"The submission of the thesis will be made in PDF format and as a single file, through the dropbox that will be set up in the Bachelor’s Thesis area of the Virtual Campus. Therefore, it will not be necessary to print the work unless the Bachelor’s Thesis advisor or the Bachelor’s Thesis Committee explicitly requests it. In that case, the work must be presented printed on both sides of white or recycled DIN-A4 sheets.",0.8756795525550842,DOC_003_chunk_0000,DOC_003,Bachelor’s Thesis,0.8700236082077026,DOC_003_chunk_0001,DOC_003,"MODALITY OF Bachelor’s Thesis. There are four modalities of Bachelor’s Thesis: Modality A: Bachelor’s Thesis carried out in the teaching centers.  Modality B: Bachelor’s Thesis carried out in companies or entities, associated with an educational cooperation agreement between the company and the university (External Internships program)",0.8453888893127441
Q_043,How many credits must undergraduate students have completed to participate in mobility programs?,60 credits.,They must have completed at least 60 ECTS credits to participate in mobility programs.,DOC_004,"Calls for mobility require that UB students meet, at a minimum, the following requirements: b) provide proof of the language proficiency level required by the foreign institution, as specified in the agreement signed with the UB c) have a minimum of 60 credits completed for undergraduate studies (or the first year completed)  ",328,DOC_004_chunk_0001,1.0,OK,60,30,DOC_004_chunk_0003,DOC_004,"The mobility student is a full-time student; therefore, the number of credits that a UB student must take at the host university is, as a general rule, the one set by the UB's regulations on academic standing. For undergraduate students, between 23 and 30 ECTS for semester stays or between 46 and 60 ECTS for annual stays",0.8715786933898926,DOC_008_chunk_0006,DOC_008,The student participating in mobility programs is exempt from meeting the conditions established in the Permanence Regulations during the year in which they take credits at another university.,0.8462092876434326,DOC_004_chunk_0001,DOC_004,"Requirements for UB students on international mobility   12.2 Calls for mobility require that UB students meet, at a minimum, the following requirements: b) provide proof of the language proficiency level required by the foreign institution, as specified in the agreement signed with the UB c) have a minimum of 60 credits completed for undergraduate studies (or the first year completed)",0.8456018567085266
Q_044,How many credits do I have to enroll in at a minimum if I go there for a semester of exchange?,Between 23 and 30 ECTS credits.,They must take between 23 and 30 ECTS credits for a semester exchange.,DOC_004,"The mobility student is a full-time student; therefore, the number of credits that a UB student must take at the host university is, as a general rule, the one set by the UB's regulations on academic standing. For undergraduate students, between 23 and 30 ECTS for semester stays or between 46 and 60 ECTS for annual stays.",323,DOC_004_chunk_0003,1.0,OK,15 credits per semester.,6,DOC_004_chunk_0004,DOC_004,". Only in the case of students who have fewer than 60 credits remaining to complete their studies, the minimum number of credits to be taken in international mobility will be 15 credits per semester.",0.8692091703414917,DOC_007_chunk_0002,DOC_007,". If they have enrolled in 30 credits, by the end of the first year they must have passed at least 6 credits to remain in the degree program.",0.8630378246307373,DOC_004_chunk_0002,DOC_004,. One of the requirements to participate in the exchange programs is to have an NIE or DNI.,0.8538050651550293
Q_045,How many ECTS credits are required for a full-year undergraduate mobility stay?,Between 46 and 60 ECTS credits.,Between 46 and 60 ECTS credits are required for a full-year mobility stay.,DOC_004,"The mobility student is a full-time student; therefore, the number of credits that a UB student must take at the host university is, as a general rule, the one set by the UB's regulations on academic standing. For undergraduate students, between 23 and 30 ECTS for semester stays or between 46 and 60 ECTS for annual stays.",323,DOC_004_chunk_0003,1.0,OK,between 46 and 60 ECTS,24,DOC_004_chunk_0003,DOC_004,"The mobility student is a full-time student; therefore, the number of credits that a UB student must take at the host university is, as a general rule, the one set by the UB's regulations on academic standing. For undergraduate students, between 23 and 30 ECTS for semester stays or between 46 and 60 ECTS for annual stays",0.916373074054718,DOC_004_chunk_0001,DOC_004,"Requirements for UB students on international mobility   12.2 Calls for mobility require that UB students meet, at a minimum, the following requirements: b) provide proof of the language proficiency level required by the foreign institution, as specified in the agreement signed with the UB c) have a minimum of 60 credits completed for undergraduate studies (or the first year completed)",0.8343020081520081,DOC_004_chunk_0009,DOC_004,"In the event of a tie between two or more candidates, the following tie-breaking criteria will be applied: First, applications will be ranked based on the number of ECTS credits passed, in descending order. If the tie persists, the spot will be awarded to the applicant who has not previously participated in a mobility program",0.8298563957214355
Q_046,What is the minimum number of credits required if a student has fewer than 60 credits remaining in their degree?,15 credits.,The minimum is 15 credits per semester.,DOC_004,"Only in the case of students who have fewer than 60 credits remaining to complete their studies, the minimum number of credits to be taken in international mobility will be 15 credits per semester. ",198,DOC_004_chunk_0004,1.0,OK,15 credits per semester,30,DOC_007_chunk_0002,DOC_007,". If they have enrolled in 30 credits, by the end of the first year they must have passed at least 6 credits to remain in the degree program.",0.8558956384658813,DOC_004_chunk_0004,DOC_004,". Only in the case of students who have fewer than 60 credits remaining to complete their studies, the minimum number of credits to be taken in international mobility will be 15 credits per semester.",0.8494800329208374,DOC_007_chunk_0001,DOC_007,"Enrollment and retention conditions during the first year of entry into a university degree program: In the first year a student enters a UB degree program, they must enroll in either 60 credits (full-time) or 30 (part-time mode). If they have enrolled in 60 credits, by the end of the first year they must have passed at least 18 credits to remain in the degree program",0.8438396453857422
Q_047,What identification document is required to participate in exchange programs?,NIE or DNI,NIE or DNI is required to participate in exchange programs.,DOC_004,One of the requirements to participate in the exchange programs is to have an NIE or DNI.,89,DOC_004_chunk_0002,1.0,OK,NIE or DNI,Student visa,DOC_004_chunk_0002,DOC_004,. One of the requirements to participate in the exchange programs is to have an NIE or DNI.,0.8908917903900146,DOC_004_chunk_0000,DOC_004,International exchange program,0.8316168785095215,DOC_008_chunk_0006,DOC_008,The student participating in mobility programs is exempt from meeting the conditions established in the Permanence Regulations during the year in which they take credits at another university.,0.7803430557250977
Q_048,What is the total duration a student can be on exchange for each cycle of study?,12 months.,The total duration of the mobility per student may not exceed 12 months per cycle of studies,DOC_004,"If you have previously been a beneficiary of an Erasmus+ mobility (studies and/or internships), the total duration of the mobility per student may not exceed 12 months per cycle of studies (Bachelor's, Master's).",212,DOC_004_chunk_0005,1.0,OK,12 months,6 months,DOC_004_chunk_0005,DOC_004,"If you have previously been a beneficiary of an Erasmus+ mobility (studies and/or internships), the total duration of the mobility per student may not exceed 12 months per cycle of studies (Bachelor's, Master's).
It is necessary to meet the specific requirements for each requested destination (language level, specific language‐level certificate, minimum GPA, etc.) in order to be awarded it.",0.8406398892402649,DOC_004_chunk_0003,DOC_004,"The mobility student is a full-time student; therefore, the number of credits that a UB student must take at the host university is, as a general rule, the one set by the UB's regulations on academic standing. For undergraduate students, between 23 and 30 ECTS for semester stays or between 46 and 60 ECTS for annual stays",0.8209375143051147,DOC_002_chunk_0006,DOC_002,"submitted, all correct): CURRICULAR INTERNSHIPS: ELECTIVE EXCHANGE: you can exchange a previously enrolled elective course for the internship course:  First-semester courses must be in ACTIVE status in GIPE approximately before November 14 of the academic year",0.8132714629173279
Q_049,How is the selection made if there is a tie between two or more students?,They choose the student with the most credits earned.,"If there is a tie between two students, they will choose the student with the most credits earned.",DOC_004,"In the event of a tie between two or more candidates, the following tie-breaking criteria will be applied: First, applications will be ranked based on the number of ECTS credits passed, in descending order.",206,DOC_004_chunk_0009,1.0,OK,"the tie-breaking criteria will be applied: First, applications will be ranked based on the number of ECTS credits passed, in descending order.",a secret ballot,DOC_004_chunk_0009,DOC_004,"In the event of a tie between two or more candidates, the following tie-breaking criteria will be applied: First, applications will be ranked based on the number of ECTS credits passed, in descending order. If the tie persists, the spot will be awarded to the applicant who has not previously participated in a mobility program",0.8504579663276672,DOC_004_chunk_0010,DOC_004,". If the tie persists after applying the above criteria, the spot will be awarded to the applicant with the highest score for the motivation statement in the Mobility-Online application.",0.8129805326461792,DOC_004_chunk_0006,DOC_004,"Selection is carried out on a competitive basis, in accordance with the following evaluation criteria: GPA of the academic transcript: up to 10 points.",0.8114042282104492
Q_050,Within how many days must assessment activity grades be published?,14 calendar days.,Grades must be published no later than 14 calendar days after the assessment or submission.,DOC_005,Grades for assessment activities must be made public no later than 14 calendar days after the tests have been administered or the assignments submitted. ,153,DOC_005_chunk_0001,1.0,OK,14 calendar days,within one week,DOC_005_chunk_0001,DOC_005,Information on the Grading Process: Grades for assessment activities must be made public no later than 14 calendar days after the tests have been administered or the assignments submitted.,0.8910160064697266,DOC_005_chunk_0002,DOC_005,"The final grade for the course must be made public within a maximum of 14 calendar days from the date the continuous assessment processes, the single assessment exam, or the re-evaluation conclude. It must be ensured that the grades are published 5 calendar days before the re-evaluation date.",0.8719457387924194,DOC_005_chunk_0008,DOC_005,"If the student commits any other irregularity in an assessment, that assessment is graded 0. If more than one irregularity occurs in the assessments of the same course during the same academic year, the final grade is 0.",0.795215368270874
Q_051,When must the final course grade be published?,14 calendar days.,"The final grade must be published within 14 calendar days after the end of continuous assessment, single assessment, or re-evaluation.",DOC_005,"The final grade for the course must be made public within a maximum of 14 calendar days from the date the continuous assessment processes, the single assessment exam, or the re-evaluation conclude.",197,DOC_005_chunk_0002,1.0,OK,"within a maximum of 14 calendar days from the date the continuous assessment processes, the single assessment exam, or the re-evaluation conclude.",after the final exam,DOC_005_chunk_0002,DOC_005,"The final grade for the course must be made public within a maximum of 14 calendar days from the date the continuous assessment processes, the single assessment exam, or the re-evaluation conclude. It must be ensured that the grades are published 5 calendar days before the re-evaluation date.",0.8817402124404907,DOC_005_chunk_0001,DOC_005,Information on the Grading Process: Grades for assessment activities must be made public no later than 14 calendar days after the tests have been administered or the assignments submitted.,0.831713855266571,DOC_005_chunk_0007,DOC_005,"Once a course has been graded, it cannot be re-evaluated unless the student waives the grade obtained, provided it is a passing grade or an equivalent or higher grade. This waiver must be submitted in writing to the relevant instructor during the grade review period and results in a grade of “not presented.”",0.8223122358322144
Q_052,How many days before re-evaluation must grades be published?,5 calendar days.,Grades must be published at least 5 calendar days before re-evaluation.,DOC_005,It must be ensured that the grades are published 5 calendar days before the re-evaluation date.,95,DOC_005_chunk_0002,1.0,OK,5 calendar days,10,DOC_005_chunk_0002,DOC_005,"The final grade for the course must be made public within a maximum of 14 calendar days from the date the continuous assessment processes, the single assessment exam, or the re-evaluation conclude. It must be ensured that the grades are published 5 calendar days before the re-evaluation date.",0.8934159278869629,DOC_005_chunk_0001,DOC_005,Information on the Grading Process: Grades for assessment activities must be made public no later than 14 calendar days after the tests have been administered or the assignments submitted.,0.8495580554008484,DOC_005_chunk_0007,DOC_005,"Once a course has been graded, it cannot be re-evaluated unless the student waives the grade obtained, provided it is a passing grade or an equivalent or higher grade. This waiver must be submitted in writing to the relevant instructor during the grade review period and results in a grade of “not presented.”",0.8261258006095886
Q_053,What happens if I can't attend an assessment exam due to justified reasons?,The course coordinator must take the necessary measures to ensure it can take place within the same academic period. ,"If a student can't attend an assessment due to a justified reason, the course coordinator must take the necessary measures to ensure it can take place within the same academic period. ",DOC_005,"In the event that, for exceptional and duly justified reasons, a student or group of students cannot take an assessment, the course coordinator must take the necessary measures to ensure it can take place within the same academic period. ",238,DOC_005_chunk_0003,1.0,OK,the course coordinator must take the necessary measures to ensure it can take place within the same academic period.,I will receive a failing grade,DOC_005_chunk_0003,DOC_005,"In the event that, for exceptional and duly justified reasons, a student or group of students cannot take an assessment, the course coordinator must take the necessary measures to ensure it can take place within the same academic period.",0.8664553761482239,DOC_010_chunk_0012,DOC_010,"If you do not pass 40% of the credits enrolled in a regular or extraordinary exam period. In this case, you will have to return the awarded aid, except for the tuition scholarship.",0.8495240211486816,DOC_009_chunk_0010,DOC_009,". Access will be prioritized for members of the UB community, with prior notice, when capacity is reached, and access restrictions will be maintained during exam periods.",0.8217161893844604
Q_054,What minimum grade is required to obtain honor distinction in a course?,9 or higher.,With a grade of 9.0 or higher may be awarded an honors grade.,DOC_005,A student with a grade of 9.0 or higher may be awarded an honors grade. ,72,DOC_005_chunk_0004,1.0,OK,9.0,a C,DOC_005_chunk_0004,DOC_005,"A student with a grade of 9.0 or higher may be awarded an honors grade. The number of honors may not exceed 5% of the students enrolled in a course during the relevant academic period, unless the number of enrolled students is fewer than 20: in that case, only one honor may be awarded.",0.8483589291572571,DOC_011_chunk_0004,DOC_011,It also establishes the application of an exemption from tuition fees for a number of credits equivalent to those in which the student has obtained a distinction with honors in university studies.,0.8123079538345337,DOC_011_chunk_0002,DOC_011,The decree of the Government of Catalonia establishing the prices for the provision of academic services states that students who have been awarded an honors distinction or an extraordinary prize in upper secondary education or higher-level vocational training are entitled to full exemption from public fees for all credits in which they enroll for the first time during the first year of their official university studies.,0.812021791934967
Q_055,What is the maximum percentage of honors allowed in a course?,5%.,Honors may not exceed 5% of enrolled students.,DOC_005,"The number of honors may not exceed 5% of the students enrolled in a course during the relevant academic period, unless the number of enrolled students is fewer than 20: in that case, only one honor may be awarded.  ",216,DOC_005_chunk_0004,1.0,OK,5%,80%,DOC_005_chunk_0004,DOC_005,"A student with a grade of 9.0 or higher may be awarded an honors grade. The number of honors may not exceed 5% of the students enrolled in a course during the relevant academic period, unless the number of enrolled students is fewer than 20: in that case, only one honor may be awarded.",0.8717559576034546,DOC_011_chunk_0002,DOC_011,The decree of the Government of Catalonia establishing the prices for the provision of academic services states that students who have been awarded an honors distinction or an extraordinary prize in upper secondary education or higher-level vocational training are entitled to full exemption from public fees for all credits in which they enroll for the first time during the first year of their official university studies.,0.8074666261672974,DOC_007_chunk_0005,DOC_007,". If the student wants to enroll in required credits from an upper-level course, they must also enroll in all outstanding required credits from lower-level courses. A student may not remain in the degree program for a second consecutive year of enrollment in which they fail to pass at least 50% of the credits enrolled. When a student has fewer than 10% of the credits remaining to complete the degree, they must enroll in all of them.",0.8057417869567871
Q_056,What does it mean to belong to Group A in a course listed in my academic transcript?,Indicates that the student ranks among the top 10% of students who passed the course over the last two academic years.,Being in Group A indicates that the student ranks among the top 10% of students who passed the course over the last two academic years.,DOC_005,Students who have passed a course are divided into five groups: the top 10% receive a grade of A; the next 25% receive a grade of B; the next 30% receive a grade of C; the next 25% receive a grade of D; and the final 10% receive a grade of E. ,243,DOC_005_chunk_0006,1.0,OK,the top 10%,enrolled in the course,DOC_005_chunk_0006,DOC_005,. Students who have passed a course are divided into five groups: the top 10% receive a grade of A; the next 25% receive a grade of B; the next 30% receive a grade of C; the next 25% receive a grade of D; and the final 10% receive a grade of E.,0.8343093991279602,DOC_007_chunk_0000,DOC_007,University Academic Progression Regulations,0.827189564704895,DOC_005_chunk_0005,DOC_005,"ECTS grading system at UB: On academic transcripts and on the European Supplement to the degree certificate for official bachelor's and master's degrees, ECTS grades are also indicated for passed courses, showing the ranking compared with the results of that same course in the two previous years",0.8215907216072083
Q_057,Can a passed course be re-evaluated?,No.,A passed course can not be re-evaluated unless the student formally waives the passing grade.,DOC_005,"Once a course has been graded, it cannot be re-evaluated unless the student waives the grade obtained, provided it is a passing grade or an equivalent or higher grade.",167,DOC_005_chunk_0007,1.0,OK,no,yes,DOC_005_chunk_0007,DOC_005,"Once a course has been graded, it cannot be re-evaluated unless the student waives the grade obtained, provided it is a passing grade or an equivalent or higher grade. This waiver must be submitted in writing to the relevant instructor during the grade review period and results in a grade of “not presented.”",0.8680899143218994,DOC_005_chunk_0002,DOC_005,"The final grade for the course must be made public within a maximum of 14 calendar days from the date the continuous assessment processes, the single assessment exam, or the re-evaluation conclude. It must be ensured that the grades are published 5 calendar days before the re-evaluation date.",0.8431004285812378,DOC_005_chunk_0008,DOC_005,"If the student commits any other irregularity in an assessment, that assessment is graded 0. If more than one irregularity occurs in the assessments of the same course during the same academic year, the final grade is 0.",0.8235063552856445
Q_058,Where must the grade waiver be submitted?,It must be submitted in writing to the instructor during the grade review period.,The grade waiver must be submitted in writing to the instructor during the grade review period.,DOC_005,This waiver must be submitted in writing to the relevant instructor during the grade review period and results in a grade of “not presented.” ,142,DOC_005_chunk_0007,1.0,OK,relevant instructor,the Student Services Office,DOC_005_chunk_0007,DOC_005,"Once a course has been graded, it cannot be re-evaluated unless the student waives the grade obtained, provided it is a passing grade or an equivalent or higher grade. This waiver must be submitted in writing to the relevant instructor during the grade review period and results in a grade of “not presented.”",0.8721387386322021,DOC_011_chunk_0000,DOC_011,Criteria for applying tuition exemptions and waivers,0.8140593767166138,DOC_005_chunk_0002,DOC_005,"The final grade for the course must be made public within a maximum of 14 calendar days from the date the continuous assessment processes, the single assessment exam, or the re-evaluation conclude. It must be ensured that the grades are published 5 calendar days before the re-evaluation date.",0.7933603525161743
Q_059,What happens if a student commits an irregularity during an assessment?,The grade of this assessment will be 0.,The grade of the assessment will be 0 if the student commit an irregularity.,DOC_005,"If the student commits any other irregularity in an assessment, that assessment is graded 0. If more than one irregularity occurs in the assessments of the same course during the same academic year, the final grade is 0.",220,DOC_005_chunk_0008,1.0,OK,that assessment is graded 0.,they will be disqualified,DOC_005_chunk_0008,DOC_005,"If the student commits any other irregularity in an assessment, that assessment is graded 0. If more than one irregularity occurs in the assessments of the same course during the same academic year, the final grade is 0.",0.8863022327423096,DOC_005_chunk_0003,DOC_005,"In the event that, for exceptional and duly justified reasons, a student or group of students cannot take an assessment, the course coordinator must take the necessary measures to ensure it can take place within the same academic period.",0.8352687954902649,DOC_010_chunk_0012,DOC_010,"If you do not pass 40% of the credits enrolled in a regular or extraordinary exam period. In this case, you will have to return the awarded aid, except for the tuition scholarship.",0.8181533217430115
Q_060,What is credit recognition in university studies?,Credit recognition is the acceptance of credits obtained in previous official studies that count toward another official degree program.,Credit recognition is the acceptance of credits obtained in previous official studies that count toward another official degree program.,DOC_006,Credit recognition refers to the acceptance of credits obtained in previous official studies (at UB or other universities) that count toward the transcript of other official studies the student is pursuing for the purpose of obtaining an official degree.,254,DOC_006_chunk_0000,1.0,OK,the acceptance of credits obtained in previous official studies,Certificate,DOC_006_chunk_0001,DOC_006,Credit recognition refers to the acceptance of credits obtained in previous official studies (at UB or other universities) that count toward the transcript of other official studies the student is pursuing for the purpose of obtaining an official degree,0.9166165590286256,DOC_006_chunk_0000,DOC_006,Credit recognition,0.8715637922286987,DOC_006_chunk_0006,DOC_006,"The University of Barcelona recognizes six credits, countable as electives, for participation in institutional university activities of a cultural, sporting, student representation, solidarity, and cooperation nature, as well as other activities organized by the Faculty.",0.8295638561248779
Q_061,Can a student have the credits for the Final Degree Project (TFG) recognized from previous studies?,Under no circumstances.,Under no circumstances can the credits corresponding to the Final Degree Project be recognized.,DOC_006,Under no circumstances can credits corresponding to the Final Degree Project be recognized.,91,DOC_006_chunk_0002,1.0,OK,Under no circumstances,no,DOC_006_chunk_0001,DOC_006,Credit recognition refers to the acceptance of credits obtained in previous official studies (at UB or other universities) that count toward the transcript of other official studies the student is pursuing for the purpose of obtaining an official degree,0.8424295783042908,DOC_006_chunk_0007,DOC_006,"Work and professional experience may be recognized if it is related to the title's competencies, and it only entitles the student to the recognition of 6 elective credits for external practicum courses. The student requesting this recognition must provide documentation showing that, over the past five years, they have worked a minimum of 1,500 hours under an employment contract and/or as a self-employed individual",0.8359473347663879,DOC_006_chunk_0002,DOC_006,". To process the recognition request, regardless of whether the decision is positive or negative, the fee for academic record studies for convalidation, adaptation, transfer and recognition established, per academic year, in the Generalitat de Catalunya's Price Decree (€54.54 according to Decree 125/2025, of June 17). Under no circumstances can credits corresponding to the Final Degree Project be recognized.",0.830585241317749
Q_062,What percentage of the credit fee is applied for recognized credits in 2025–2026?,0.2,The price of a recognized credit is 20% of the ordinary credit fee.,DOC_006,"The tuition fee is set each academic year in the Generalitat de Catalunya's Decree on Fees. For the 2025–2026 academic year, the fee for a recognized credit is 20% of the regular credit fee.",190,DOC_006_chunk_0004,1.0,OK,20%,5%,DOC_006_chunk_0004,DOC_006,". The tuition fee is set each academic year in the Generalitat de Catalunya's Decree on Fees. For the 2025–2026 academic year, the fee for a recognized credit is 20% of the regular credit fee.",0.8714590072631836,DOC_006_chunk_0002,DOC_006,". To process the recognition request, regardless of whether the decision is positive or negative, the fee for academic record studies for convalidation, adaptation, transfer and recognition established, per academic year, in the Generalitat de Catalunya's Price Decree (€54.54 according to Decree 125/2025, of June 17). Under no circumstances can credits corresponding to the Final Degree Project be recognized.",0.8453684449195862,DOC_006_chunk_0001,DOC_006,Credit recognition refers to the acceptance of credits obtained in previous official studies (at UB or other universities) that count toward the transcript of other official studies the student is pursuing for the purpose of obtaining an official degree,0.8106081485748291
Q_063,What fee is required to process a credit recognition request?,"54,54 euro.","The fee for academic record studies for validation, adaptation, transfer and recognition is 54,54 euro.",DOC_006,"To process the recognition request, regardless of whether the decision is positive or negative, the fee for academic record studies for convalidation, adaptation, transfer and recognition established, per academic year, in the Generalitat de Catalunya's Price Decree (€54.54 according to Decree 125/2025, of June 17).",317,DOC_006_chunk_0002,1.0,OK,€54.54,a fee of 5% of the amount of the credit,DOC_006_chunk_0002,DOC_006,". To process the recognition request, regardless of whether the decision is positive or negative, the fee for academic record studies for convalidation, adaptation, transfer and recognition established, per academic year, in the Generalitat de Catalunya's Price Decree (€54.54 according to Decree 125/2025, of June 17). Under no circumstances can credits corresponding to the Final Degree Project be recognized.",0.8631367683410645,DOC_006_chunk_0000,DOC_006,Credit recognition,0.8564177751541138,DOC_006_chunk_0001,DOC_006,Credit recognition refers to the acceptance of credits obtained in previous official studies (at UB or other universities) that count toward the transcript of other official studies the student is pursuing for the purpose of obtaining an official degree,0.8294744491577148
Q_064,How many hours of professional experience must be demonstrated in the last five years to be eligible for the recognition of 6 optional internship credits?,1500 hours.,The student must provide documentary evidence of having worked a minimum of 1500 hours during the last five years for the intership credit recognition.,DOC_006,"The student requesting this recognition must provide documentation showing that, over the past five years, they have worked a minimum of 1,500 hours under an employment contract and/or as a self-employed individual.",215,DOC_006_chunk_0007,1.0,OK,"1,500",240,DOC_006_chunk_0007,DOC_006,"Work and professional experience may be recognized if it is related to the title's competencies, and it only entitles the student to the recognition of 6 elective credits for external practicum courses. The student requesting this recognition must provide documentation showing that, over the past five years, they have worked a minimum of 1,500 hours under an employment contract and/or as a self-employed individual",0.8662805557250977,DOC_006_chunk_0008,DOC_006,. These hours of work and professional experience must be related to the competencies associated with the degree for which recognition is being requested.,0.8253912329673767,DOC_001_chunk_0002,DOC_001,". The program has a total of 240 credits. Requirements for Accessing Internships  In addition to what is established by the UB regulations, in order to carry out the internships, the student of the Faculty of Economics and Business must meet the following requirements: In the case of curricular internships: d) Class schedules and practicum schedules cannot overlap",0.8230751156806946
